chr17	43138434	43138934	NMT1	0	+	NM_021079
chr1	28414871	28415371	EYA3	0	-	NM_001282560
chr20	54967143	54967643	AURKA	0	-	NM_198434
chr1	243418458	243418958	CEP170	0	-	NM_001042404
chr11	129872480	129872980	PRDM10	0	-	NM_020228
chr21	34914945	34915445	GART	0	-	NM_001136005
chr19	50380708	50381208	TBC1D17	0	+	NM_001168222
chr1	45205258	45205758	KIF2C	0	+	NM_006845
chr1	202310814	202311314	UBE2T	0	-	NM_014176
chr1	87379559	87380059	SELENOF	0	-	NM_004261
chr6	27805903	27806403	H2AC15	0	-	NM_003510
chr10	12084919	12085419	UPF2	0	-	NM_080599
chr7	141437907	141438407	SSBP1	0	+	NM_003143
chr21	39493204	39493704	DSCR4	0	-	NR_147130
chr1	111506294	111506794	LRIF1	0	-	NM_018372
chr1	111991835	111992335	ATP5PB	0	+	NM_001688
chr19	41256132	41256632	C19orf54	0	-	NR_148548
chr6	111136808	111137308	CDK19	0	-	NM_001300964
chr1	173793560	173794060	DARS2	0	+	NM_001365212
chr6	43027118	43027618	KLC4	0	+	NM_001289035
chr1	167905226	167905726	DCAF6	0	+	NM_001349774
chr19	44100293	44100793	ZNF576	0	+	NM_024327
chr3	47018007	47018507	CCDC12	0	-	NM_001277074
chr15	64385957	64386457	CIAO2A	0	-	NR_110310
chr1	28240836	28241336	RPA2	0	-	NM_002946
chr1	19923076	19923576	LOC105378614	0	-	NR_135054
chr21	39493294	39493794	DSCR8	0	+	NR_026838
chr22	20861646	20862146	MED15	0	+	NM_015889
chr6	31939665	31940165	DXO	0	-	NM_005510
chr6	31707531	31708031	MSH5	0	+	NM_172166
chr5	175815678	175816178	NOP16	0	-	NM_001256539
chr1	173793527	173794027	CENPL	0	-	NM_033319
chr12	69080507	69081007	NUP107	0	+	NM_020401
chr6	33168380	33168880	RXRB	0	-	NM_001291989
chr6	31670851	31671351	ABHD16A	0	-	NM_021160
chr1	156308066	156308566	TSACC	0	+	NR_130913
chr6	33168393	33168893	SLC39A7	0	+	NM_001077516
chr5	140098260	140098760	VTRNA1-2	0	+	NR_026704
chr12	123011233	123011733	RSRC2	0	-	NR_036434
chr2	122288205	122288705	RNU4ATAC	0	+	NR_023343
chr1	45477675	45478175	UROD	0	+	NR_036510
chr6	41888627	41889127	MED20	0	-	NM_001305457
chr11	34126925	34127425	NAT10	0	+	NM_001144030
chr12	49110240	49110740	CCNT1	0	-	NM_001277842
chr1	32859792	32860292	BSDC1	0	-	NM_001143890
chr11	62623330	62623830	SLC3A2	0	+	NM_001012662
chr12	56435451	56435951	RPS26	0	+	NM_001029
chr6	31620227	31620727	BAG6	0	-	NM_001199697
chr11	111749697	111750197	C11orf1	0	+	NM_001330371
chr11	114270983	114271483	C11orf71	0	-	NM_019021
chr8	25316196	25316696	CDCA2	0	+	NM_001317907
chr1	22352291	22352791	LINC01635	0	-	NR_110692
chr22	19710811	19711311	GP1BB	0	+	NM_000407
chr2	38978253	38978753	SRSF7	0	-	NM_001031684
chr1	23694629	23695129	ZNF436	0	-	NM_030634
chr1	204485256	204485756	MDM4	0	+	NM_001278519
chr6	42531516	42532016	UBR2	0	+	NM_001184801
chr12	57039518	57040018	ATP5F1B	0	-	NM_001686
chr1	36689793	36690293	THRAP3	0	+	NM_005119
chr11	114271000	114271500	RBM7	0	+	NM_001286047
chr12	54069617	54070117	ATP5MC2	0	-	NM_001369753
chr1	28969517	28970017	LINC01715	0	+	NR_146730
chr17	57784541	57785041	PTRH2	0	-	NM_016077
chr21	34915093	34915593	SON	0	+	NR_103797
chr6	26204587	26205087	H4C5	0	+	NM_003545
chr2	25015733	25016233	CENPO	0	+	NM_024322
chr22	20748154	20748654	ZNF74	0	+	NM_001256524
chr12	56211258	56211758	SARNP	0	-	NM_033082
chr1	186344639	186345139	ODR4	0	+	NM_001164246
chr6	26216898	26217398	H2AC8	0	+	NM_021052
chr6	43484576	43485076	POLR1C	0	+	NM_001363658
chr1	115300355	115300855	CSDE1	0	-	NM_007158
chr11	57479814	57480314	TMX2	0	+	NM_015959
chr2	26568429	26568929	ADGRF3	0	-	NM_001321975
chr14	23564463	23564963	C14orf119	0	+	NM_017924
chr6	3024046	3024546	LOC101927759	0	+	NR_152848
chr12	54673656	54674156	CBX5	0	-	NM_012117
chr9	131084476	131084976	TRUB2	0	-	NM_001329861
chr1	231473348	231473848	EXOC8	0	-	NM_175876
chr8	67579580	67580080	C8orf44	0	+	NR_161218
chr8	67579580	67580080	C8orf44-SGK3	0	+	NM_001204173
chr6	27100324	27100824	H2BC11	0	-	NM_021058
chr17	42264068	42264568	TMUB2	0	+	NM_024107
chr6	3023874	3024374	HTATSF1P2	0	-	NR_033884
chr1	27113294	27113794	PIGV	0	+	NM_001374478
chr5	162887387	162887887	HMMR	0	+	NM_012485
chr5	175815501	175816001	HIGD2A	0	+	NM_138820
chr1	52344359	52344859	NRDC	0	-	NM_001101662
chr6	144416460	144416960	SF3B5	0	-	NM_031287
chr1	173836879	173837379	GAS5	0	-	NR_152529
chr19	46087810	46088310	OPA3	0	-	NM_025136
chr1	38478155	38478655	UTP11	0	+	NM_016037
chr12	69080389	69080889	LOC100507250	0	-	NR_038930
chr5	102455592	102456092	GIN1	0	-	NR_134299
chr1	155278406	155278906	FDPS	0	+	NM_002004
chr22	22292358	22292858	PPM1F-AS1	0	+	NR_147620
chr11	57479744	57480244	TMX2-CTNND1	0	+	NR_037646
chr7	92157858	92158358	RBM48	0	+	NM_032120
chr11	9481995	9482495	LOC644656	0	-	NR_036539
chr4	103748855	103749355	UBE2D3	0	-	NM_181886
chr1	154192816	154193316	C1orf43	0	-	NM_001098616
chr11	58345462	58345962	LPXN	0	-	NM_001143995
chr16	30934125	30934625	FBXL19	0	+	NM_001282351
chr19	49375398	49375898	PPP1R15A	0	+	NM_014330
chr3	20227448	20227948	SGO1	0	-	NM_001012410
chr1	220219597	220220097	EPRS1	0	-	NM_004446
chr11	111749639	111750139	FDXACB1	0	-	NR_038364
chr1	150208210	150208710	ANP32E	0	-	NM_030920
chr6	41039845	41040345	OARD1	0	-	NM_001329686
chr11	66383850	66384350	RBM14	0	+	NM_001198836
chr17	27046752	27047252	RPL23A	0	+	NM_000984
chr14	23504104	23504604	PSMB5	0	-	NM_001144932
chr2	178076889	178077389	LOC105373759	0	-	NR_157853
chr1	235291902	235292402	TOMM20	0	-	NM_014765
chr5	145826645	145827145	TCERG1	0	+	NM_001040006
chr6	26216666	26217166	H2BC8	0	-	NM_003518
chr1	40506004	40506504	CAP1	0	+	NM_001330502
chr11	62623107	62623607	SNHG1	0	-	NR_152581
chr7	100026819	100027319	MEPCE	0	+	NM_001363486
chr6	30585366	30585866	MRPS18B	0	+	NM_014046
chr1	156307833	156308333	CCT3	0	-	NM_005998
chr6	74230505	74231005	EEF1A1	0	-	NM_001402
chr6	43594840	43595340	GTPBP2	0	-	NM_001286216
chr17	37617488	37617988	CDK12	0	+	NM_015083
chr3	197676546	197677046	IQCG	0	-	NM_001323027
chr7	135194600	135195100	CNOT4	0	-	NM_001190847
chr7	150755036	150755536	SLC4A2	0	+	NM_001199692
chr1	151253747	151254247	ZNF687	0	+	NM_001304764
chr4	48832993	48833493	OCIAD1	0	+	NM_001079842
chr12	123011545	123012045	KNTC1	0	+	NM_014708
chr11	66383802	66384302	RBM14-RBM4	0	+	NM_001198846
chr20	34329932	34330432	RBM39	0	-	NM_001323423
chr6	32145931	32146431	RNF5	0	+	NM_006913
chr5	33440631	33441131	TARS1	0	+	NR_047678
chr1	172501238	172501738	SUCO	0	+	NM_016227
chr12	104680559	104681059	TXNRD1	0	+	NM_182742
chr6	26027261	26027761	H4C2	0	-	NM_003544
chr1	78444639	78445139	FUBP1	0	-	NM_001303433
chr17	47865792	47866292	KAT7	0	+	NM_001199155
chr19	39421153	39421653	SARS2	0	-	NM_001145901
chr19	39881496	39881996	PAF1	0	-	NM_019088
chr19	55972759	55973259	ISOC2	0	-	NM_001136201
chr1	25573695	25574195	RSRP1	0	-	NR_135784
chr22	18111338	18111838	ATP6V1E1	0	-	NM_001039366
chr11	118271853	118272353	ATP5MG	0	+	NR_033759
chr22	19842147	19842647	GNB1L	0	-	NM_053004
chr22	19842147	19842647	RTL10	0	-	NM_024627
chr22	20104499	20104999	TRMT2A	0	-	NM_182984
chr11	62521382	62521882	ZBTB3	0	-	NM_001363109
chr9	98637722	98638222	ERCC6L2	0	+	NM_001375291
chr10	51564857	51565357	NCOA4	0	+	NM_001145261
chr19	1021270	1021770	RNU6-9	0	+	NR_104080
chr19	1021270	1021770	RNU6-1	0	+	NR_004394
chr19	1021270	1021770	RNU6-8	0	+	NR_104088
chr19	1021270	1021770	RNU6-7	0	+	NR_104084
chr19	1021270	1021770	RNU6-2	0	+	NR_125730
chr6	26124149	26124649	H2AC6	0	+	NM_003512
chr1	114447171	114447671	AP4B1	0	-	NM_001253852
chr6	26103910	26104410	H4C3	0	+	NM_003542
chr19	12847669	12848169	GET3	0	+	NM_001371488
chr22	22862810	22863310	ZNF280B	0	-	NR_130643
chr17	73780438	73780938	MIR4738	0	-	NR_039892
chr1	19229043	19229543	ALDH4A1	0	-	NM_001319218
chr22	21336335	21336835	LZTR1	0	+	NM_006767
chr19	39421097	39421597	MRPS12	0	+	NM_033362
chr1	155903954	155904454	KHDC4	0	-	NM_014949
chr19	10764686	10765186	ILF3	0	+	NM_017620
chr17	36908743	36909243	PSMB3	0	+	NR_104194
chr6	33385815	33386315	CUTA	0	-	NM_001014433
chr21	48055335	48055835	PRMT2	0	+	NM_206962
chr15	55488889	55489389	RSL24D1	0	-	NM_016304
chr4	84376726	84377226	HELQ	0	-	NM_133636
chr6	10694780	10695280	C6orf52	0	-	NM_001354357
chr1	235491634	235492134	GGPS1	0	+	NM_001037278
chr19	52693054	52693554	PPP2R1A	0	+	NR_033500
chr10	70480745	70481245	CCAR1	0	+	NM_001282959
chr11	108093115	108093615	NPAT	0	-	NM_001321307
chr6	31707474	31707974	MSH5-SAPCD1	0	+	NR_037846
chr12	57914050	57914550	DDIT3	0	-	NM_001195054
chr11	18343565	18344065	GTF2H1	0	+	NM_001142307
chr6	135375710	135376210	HBS1L	0	-	NM_006620
chr1	78444591	78445091	DNAJB4	0	+	NM_001317102
chr21	27107032	27107532	GABPA	0	+	NM_001197297
chr5	150137832	150138332	DCTN4	0	-	NM_001135644
chr1	31769385	31769885	SNRNP40	0	-	NM_004814
chr16	70323159	70323659	AARS1	0	-	NM_001605
chr11	66405923	66406423	RBM4	0	+	NM_002896
chr6	33239403	33239903	VPS52	0	-	NM_001289174
chr19	48866947	48867447	TMEM143	0	-	NM_018273
chr11	108338008	108338508	C11orf65	0	-	NR_147053
chr19	4246826	4247326	YJU2	0	+	NM_018074
chr2	20101494	20101994	TTC32	0	-	NM_001008237
chr1	46598458	46598958	PIK3R3	0	-	NM_001114172
chr4	139163253	139163753	SLC7A11	0	-	NM_014331
chr7	150019499	150019999	LRRC61	0	+	NM_001363433
chr11	118958446	118958946	HMBS	0	+	NM_001024382
chr15	44084267	44084767	SERF2	0	+	NM_001199878
chr3	14220066	14220566	LSM3	0	+	NM_014463
chr1	161135965	161136465	PPOX	0	+	NM_001365401
chr10	75910692	75911192	ADK	0	+	NM_001202450
chr1	38157937	38158437	CDCA8	0	+	NM_001256875
chr17	41277323	41277823	NBR2	0	+	NR_003108
chr1	234508899	234509399	COA6-AS1	0	-	NR_125962
chr17	73780636	73781136	UNK	0	+	NM_001080419
chr1	28969329	28969829	TAF12	0	-	NM_005644
chr1	45272773	45273273	TCTEX1D4	0	-	NM_001377536
chr10	74033431	74033931	DDIT4	0	+	NM_019058
chr8	28747236	28747736	INTS9	0	-	NM_001363038
chr4	174255259	174255759	HMGB2	0	-	NM_002129
chr8	33370742	33371242	SNORD13	0	+	NR_003041
chr12	54718664	54719164	COPZ1	0	+	NM_001271735
chr1	33116283	33116783	ZBTB8OS	0	-	NM_001366259
chr1	234508951	234509451	COA6	0	+	NM_001206641
chr15	42565381	42565881	TMEM87A	0	-	NM_015497
chr17	61850707	61851207	CCDC47	0	-	NM_020198
chr1	43290998	43291498	ERMAP	0	+	NM_018538
chr6	159290810	159291310	C6orf99	0	+	NR_160976
chr1	32110227	32110727	PEF1	0	-	NR_033686
chr2	136288538	136289038	ZRANB3	0	-	NM_032143
chr1	174968320	174968820	CACYBP	0	+	NM_001007214
chr4	84376960	84377460	MRPS18C	0	+	NM_016067
chr10	75012248	75012748	DNAJC9-AS1	0	+	NR_134458
chr9	37465197	37465697	ZBTB5	0	-	NM_014872
chr12	123717777	123718277	C12orf65	0	+	NM_001194995
chr16	70323419	70323919	DDX19B	0	+	NM_001257174
chr2	172778720	172779220	HAT1	0	+	NM_003642
chr19	17448111	17448611	GTPBP3	0	+	NM_001128855
chr6	4021283	4021783	PRPF4B	0	+	NR_146785
chr6	99872934	99873434	PNISR	0	-	NM_001322417
chr9	95055729	95056229	IARS1	0	-	NM_001374301
chr22	19466466	19466966	UFD1	0	-	NM_005659
chr5	130970672	130971172	RAPGEF6	0	-	NM_001164386
chr12	112450719	112451219	TMEM116	0	-	NM_001193531
chr1	165737915	165738415	TMCO1-AS1	0	+	NR_125374
chr1	153606291	153606791	CHTOP	0	+	NM_015607
chr14	23564573	23565073	ACIN1	0	-	NM_014977
chr22	22221720	22222220	MAPK1	0	-	NM_138957
chr2	55459290	55459790	RPS27A	0	+	NM_002954
chr1	113615474	113615974	LRIG2-DT	0	-	NR_103777
chr1	228645324	228645824	H2AW	0	-	NM_033445
chr10	74114427	74114927	DNAJB12	0	-	NM_001365080
chr2	26256702	26257202	RAB10	0	+	NM_016131
chr1	165737909	165738409	TMCO1	0	-	NM_001256164
chr1	29062882	29063382	YTHDF2	0	+	NM_001173128
chr19	3762429	3762929	MRPL54	0	+	NM_172251
chr7	140714502	140715002	MRPS33	0	-	NM_053035
chr10	70091517	70092017	HNRNPH3	0	+	NM_001322442
chr1	45187323	45187823	RNU5F-1	0	-	NR_002753
chr9	100684532	100685032	TRMO	0	-	NM_016481
chr3	39447960	39448460	RPSA	0	+	NM_002295
chr16	30596768	30597268	ZNF785	0	-	NM_152458
chr7	141437780	141438280	WEE2-AS1	0	-	NR_015392
chr1	153962987	153963487	RPS27	0	+	NM_001030
chr17	57784764	57785264	VMP1	0	+	NM_001329397
chr12	56709882	56710382	CNPY2	0	-	NM_001190991
chr21	30445719	30446219	CCT8	0	-	NM_006585
chr3	40494549	40495049	ENTPD3-AS1	0	-	NR_040100
chr1	119683045	119683545	WARS2	0	-	NM_015836
chr1	19923220	19923720	MICOS10	0	+	NM_001204082
chr1	19923222	19923722	MICOS10-NBL1	0	+	NM_001204088
chr12	51441752	51442252	LETMD1	0	+	NR_147098
chr4	103748961	103749461	UBE2D3-AS1	0	+	NR_131186
chr6	27114634	27115134	H2AC12	0	+	NM_080596
chrX	100662663	100663163	GLA	0	-	NR_164783
chr20	32699799	32700299	EIF2S2	0	-	NM_001316364
chr6	160210648	160211148	MRPL18	0	+	NR_134860
chr1	46216075	46216575	IPP	0	-	NM_005897
chr3	120461113	120461613	RABL3	0	-	NM_173825
chr10	75012152	75012652	MRPS16	0	-	NM_016065
chr1	54518627	54519127	TMEM59	0	-	NM_001305050
chr2	61765241	61765741	XPO1	0	-	NM_003400
chr14	55221300	55221800	SAMD4A	0	+	NM_001161577
chr17	38573898	38574398	TOP2A	0	-	NM_001067
chr1	113615569	113616069	LRIG2	0	+	NM_014813
chr11	18343471	18343971	HPS5	0	-	NM_181508
chr1	46769119	46769619	UQCRH	0	+	NM_001297566
chr21	30364948	30365448	LTN1	0	-	NM_015565
chr20	30326842	30327342	TPX2	0	+	NM_012112
chr11	64084781	64085281	TRMT112	0	-	NM_001286084
chr11	114165621	114166121	NNMT	0	+	NM_001372046
chr3	197676810	197677310	RPL35A	0	+	NM_001316311
chr6	33239601	33240101	RPS18	0	+	NM_022551
chr2	74734572	74735072	PCGF1	0	-	NM_032673
chr19	36248826	36249326	PROSER3	0	+	NM_001367856
chr1	179923694	179924194	CEP350	0	+	NM_014810
chr22	21213044	21213544	SNAP29	0	+	NM_004782
chr19	55549382	55549882	GP6	0	-	NM_016363
chr21	45553314	45553814	GATD3B	0	+	NM_001363761
chr21	45553314	45553814	GATD3A	0	+	NM_001320384
chr17	62502599	62503099	DDX5	0	-	NM_001320596
chr7	39988768	39989268	LOC112267983	0	-	NR_158201
chr19	29097344	29097844	LOC102724908	0	+	NR_135636
chr1	186344135	186344635	TPR	0	-	NM_003292
chr12	53399989	53400489	EIF4B	0	+	NM_001417
chr16	19078763	19079263	LOC102723385	0	-	NR_119379
chr18	9913762	9914262	VAPA	0	+	NM_194434
chr7	138915732	138916232	UBN2	0	+	NM_173569
chr14	58764605	58765105	PSMA3-AS1	0	-	NR_029434
chr10	103577972	103578472	OGA	0	-	NM_001142434
chr10	75503879	75504379	SEC24C	0	+	NM_198597
chr16	19078794	19079294	COQ7	0	+	NM_001370494
chr1	147806428	147806928	MIR5087	0	-	NR_049810
chr12	58145843	58146343	CDK4	0	-	NM_000075
chr6	36561839	36562339	SRSF3	0	+	NR_036610
chr9	34048947	34049447	UBAP2	0	-	NM_001370059
chr6	27860952	27861452	H2BC17	0	+	NM_003527
chr4	113558048	113558548	LARP7	0	+	NM_001370976
chr6	26033596	26034096	H2AC4	0	-	NM_003513
chr11	82782857	82783357	RAB30-DT	0	+	NR_038903
chr2	55844507	55845007	PPP4R3B	0	-	NM_001122964
chr5	137667243	137667743	CDC25C	0	-	NM_001287582
chr9	131418879	131419379	WDR34	0	-	NM_052844
chr3	42641927	42642427	NKTR	0	+	NM_001349125
chrX	100662959	100663459	HNRNPH2	0	+	NM_019597
chr1	24104537	24105037	ELOA-AS1	0	-	NR_038280
chr1	38155951	38156451	C1orf109	0	-	NM_001350764
chr6	43026922	43027422	MRPL2	0	-	NM_001300848
chrX	48815393	48815893	OTUD5	0	-	NM_001136159
chr5	10250141	10250641	CCT5	0	+	NM_012073
chr6	27440647	27441147	ZNF184	0	-	NM_007149
chr11	62494679	62495179	HNRNPUL2	0	-	NM_001079559
chr5	140090610	140091110	VTRNA1-1	0	+	NR_026703
chr19	5720213	5720713	LONP1	0	-	NM_001276480
chr19	49990614	49991114	RPL13A	0	+	NM_012423
chr17	41277131	41277631	BRCA1	0	-	NR_027676
chr18	3603484	3603984	DLGAP1-AS2	0	+	NR_119377
chr1	45965721	45966221	MMACHC	0	+	NM_001330540
chr1	109968820	109969320	PSMA5	0	-	NM_001199772
chr19	39109577	39110077	EIF3K	0	+	NM_013234
chr17	43138247	43138747	DCAKD	0	-	NM_001288654
chr6	144164159	144164659	LTV1	0	+	NM_001329953
chr12	57081942	57082442	PTGES3	0	-	NM_001282604
chr19	41869804	41870304	B9D2	0	-	NM_030578
chr1	119682768	119683268	WARS2-AS1	0	+	NR_125975
chr6	42713591	42714091	TBCC	0	-	NM_003192
chr3	17784185	17784685	LOC105376975	0	+	NR_135536
chr19	54663209	54663709	LENG1	0	-	NM_024316
chr11	62609031	62609531	WDR74	0	-	NM_001369451
chr11	62609031	62609531	RNU2-1	0	-	NR_002716
chr18	9885719	9886219	TXNDC2	0	+	NM_032243
chr15	44083923	44084423	SERF2-C15ORF63	0	+	NR_037673
chr21	35348432	35348932	LOC101928126	0	+	NR_134561
chr7	131012288	131012788	MKLN1-AS	0	-	NR_125364
chr10	70660820	70661320	DDX50	0	+	NM_024045
chr1	109633135	109633635	TMEM167B	0	+	NM_020141
chr2	32390659	32391159	SLC30A6	0	+	NM_001193514
chr1	226186794	226187294	SDE2	0	-	NM_152608
chr2	74425491	74425991	MTHFD2	0	+	NM_006636
chr17	46969898	46970398	ATP5MC1	0	+	NM_005175
chr1	202976143	202976643	MGAT4FP	0	-	NR_036557
chr18	19180415	19180915	ESCO1	0	-	NM_052911
chr3	15643225	15643725	BTD	0	+	NM_001281725
chr10	73975617	73976117	ASCC1	0	-	NM_001198798
chr1	28655300	28655800	MED18	0	+	NM_017638
chr5	140027178	140027678	MIR3655	0	+	NR_037428
chr1	204380695	204381195	PPP1R15B	0	-	NM_032833
chr2	180871774	180872274	CWC22	0	-	NM_020943
chr9	35657765	35658265	RMRP	0	-	NR_003051
chr3	183967063	183967563	ALG3	0	-	NM_001006941
chr1	16840530	16841030	RNU1-1	0	-	NR_004430
chr1	16840530	16841030	RNU1-2	0	-	NR_004427
chr1	16840530	16841030	RNU1-3	0	-	NR_004408
chr1	16840530	16841030	RNU1-4	0	-	NR_004421
chr1	16840530	16841030	RNVU1-18	0	-	NR_004400
chr11	71639517	71640017	RNF121	0	+	NR_024148
chr5	145561963	145562463	LARS1	0	-	NM_020117
chr6	42847103	42847603	RPL7L1	0	+	NR_134563
chr19	36705736	36706236	ZNF565	0	-	NM_001042474
chr11	17098964	17099464	RPS13	0	-	NM_001017
chr12	51566668	51567168	TFCP2	0	-	NM_001173452
chr3	196669061	196669561	NCBP2	0	-	NM_001308036
chr17	56084457	56084957	SRSF1	0	-	NR_034041
chr6	26199493	26199993	H2BC7	0	+	NM_003522
chr2	55459179	55459679	CLHC1	0	-	NM_152385
chr3	16306468	16306968	OXNAD1	0	+	NM_001352982
chr1	231664148	231664648	TSNAX-DISC1	0	+	NR_028398
chr7	131012384	131012884	MKLN1	0	+	NM_001321316
chr19	49999440	49999940	RPS11	0	+	NM_001015
chr12	120729456	120729956	RNU4-2	0	-	NR_003137
chr19	51307860	51308360	C19orf48	0	-	NM_001290149
chr7	10979530	10980030	NDUFA4	0	-	NM_002489
chr17	74733509	74734009	MFSD11	0	+	NM_001242532
chr1	222886412	222886912	BROX	0	+	NM_001288581
chr1	29508162	29508662	SRSF4	0	-	NM_005626
chr8	109260696	109261196	EIF3E	0	-	NM_001568
chr7	30066068	30066568	FKBP14	0	-	NR_046478
chr1	150601359	150601859	ENSA	0	-	NM_207047
chr11	65264958	65265458	MALAT1	0	+	NR_144568
chr19	54693868	54694368	TSEN34	0	+	NM_001282333
chr9	37120218	37120718	ZCCHC7	0	+	NM_032226
chr7	86781426	86781926	DMTF1	0	+	NM_001142327
chr1	115323056	115323556	SIKE1	0	-	NR_049742
chr19	14529945	14530445	DDX39A	0	-	NR_046366
chr19	48824978	48825478	CCDC114	0	-	NM_001364171
chr5	40835074	40835574	RPL37	0	-	NR_159993
chr14	20923134	20923634	APEX1	0	+	NM_001244249
chr5	157158556	157159056	THG1L	0	+	NM_001317826
chr16	2205109	2205609	SNHG19	0	-	NR_132114
chr20	54986841	54987341	CASS4	0	+	NM_001164116
chr12	120638664	120639164	RPLP0	0	-	NM_001002
chr7	86781383	86781883	LOC101927420	0	-	NR_136252
chr6	33217062	33217562	HCG25	0	+	NR_044997
chr9	100395454	100395954	NCBP1	0	+	NM_001351505
chr16	27215045	27215545	KDM8	0	+	NM_001145348
chr6	31774493	31774993	LSM2	0	-	NM_021177
chr5	140027163	140027663	IK	0	+	NM_006083
chr1	52870023	52870523	PRPF38A	0	+	NM_032864
chr22	42017048	42017548	XRCC6	0	+	NM_001288976
chr15	44116638	44117138	MFAP1	0	-	NM_005926
chr17	38443880	38444380	CDC6	0	+	NM_001254
chr20	45985193	45985693	ZMYND8	0	-	NM_001281781
chr5	133706488	133706988	CDKL3	0	-	NM_001349366
chr4	113557901	113558401	ZGRF1	0	-	NM_018392
chr1	203830476	203830976	SNRPE	0	+	NM_003094
chr14	23388108	23388608	RBM23	0	-	NM_001352762
chr12	120730790	120731290	RNU4-1	0	-	NR_003925
chr6	139094406	139094906	CCDC28A	0	+	NM_015439
chr2	120517247	120517747	PTPN4	0	+	NM_002830
chr5	137514550	137515050	KIF20A	0	+	NM_005733
chr11	108093543	108094043	ATM	0	+	NM_001351834
chr12	123717438	123717938	MPHOSPH9	0	-	NR_103517
chr11	82997200	82997700	CCDC90B	0	-	NM_001286120
chr17	45266411	45266911	CDC27	0	-	NM_001293091
