numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam	File accession_Accessibility bam
ID_35	placenta_tissue_embryo_(53_days)_53_days_1_1_placenta_tissue_female_embryo_(113_days)_113_days_1_2	0.0_0.0_0.0	ENCFF041YXO	bam	bam	0.0	unfiltered alignments	hg19	ENCSR499IFY	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-09	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF356QXK/, /files/ENCFF317EYQ/, /files/ENCFF375NTG/, /files/ENCFF979WYV/, /files/ENCFF396RMP/, /files/ENCFF396YNZ/, /files/ENCFF358GNR/, /files/ENCFF078AGI/	15284683264	ENCODE Processing Pipeline	2327f2ac12c192a9f70393a55c239fa8	0.0	https://www.encodeproject.org/files/ENCFF041YXO/@@download/ENCFF041YXO.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/14/339e79e8-5238-4a9b-8b0f-ff540a4a6b4d/ENCFF041YXO.bam	low spot score	0.0	0.0	placenta_tissue_embryo_(53_days)	embryonic	53 days	ENCFF863QXI	0.0	ENCSR498ZRC	Histone ChIP-seq	UBERON:0001987	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF493XWO/, /files/ENCFF807MUK/, /files/ENCFF907YMF/	1242606630	4457ac77ffbab952892b21042d5d17a0	0.0	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	0.0	0.0	released	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	low read depth, low read length, control low read depth	0.0	0.0	placenta_tissue_female_embryo_(113_days)	113 days	ENCFF863QXI	ENCFF041YXO_pooled
ID_36	placenta_tissue_embryo_(53_days)_53_days_2_1_placenta_tissue_female_embryo_(113_days)_113_days_1_2	0.0_0.0_0.0	ENCFF283QOH	bam	bam	0.0	unfiltered alignments	hg19	ENCSR499IFY	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-09	ENCODE	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF412INO/, /files/ENCFF449MGP/, /files/ENCFF045WQF/, /files/ENCFF530TVL/	8633419292	ENCODE Processing Pipeline	af2a511baf6c3fd1b9c284b3632e6440	0.0	https://www.encodeproject.org/files/ENCFF283QOH/@@download/ENCFF283QOH.bam	0.0	0.0	0.0	released	s3://encode-public/2017/12/03/eba3cbda-a176-45df-99cd-d8d00f8a6b4d/ENCFF283QOH.bam	low spot score	0.0	0.0	placenta_tissue_embryo_(53_days)	embryonic	53 days	ENCFF863QXI	0.0	ENCSR498ZRC	Histone ChIP-seq	UBERON:0001987	tissue	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF493XWO/, /files/ENCFF807MUK/, /files/ENCFF907YMF/	1242606630	4457ac77ffbab952892b21042d5d17a0	0.0	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	0.0	0.0	released	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	low read depth, low read length, control low read depth	0.0	0.0	placenta_tissue_female_embryo_(113_days)	113 days	ENCFF863QXI	ENCFF283QOH
ID_37	K562_53_years_1_1_K562_53_years_2_1	0.0_0.0_0.0	ENCFF892YSD	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EKS	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SWU/, /files/ENCFF549HLL/	3978715143	ENCODE Processing Pipeline	ac5e5698f163225d906cfe5d4972ac8f	0.0	https://www.encodeproject.org/files/ENCFF892YSD/@@download/ENCFF892YSD.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/04/8840f405-c4a5-4411-bbb6-dee8d05cba5e/ENCFF892YSD.bam	low spot score, mixed read lengths	0.0	extremely low read depth	K562	adult	53 years	ENCFF992MUX	0.0	ENCSR000AKP	Histone ChIP-seq	EFO:0002067	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BXG/, /files/ENCFF807MUK/	624072290	ab7948c603fb30ece69d2b75df4b72df	0.0	https://www.encodeproject.org/files/ENCFF992MUX/@@download/ENCFF992MUX.bam	0.0	0.0	released	s3://encode-public/2017/04/04/4b954bab-e58d-496f-b99c-bbb86aa9e4b2/ENCFF992MUX.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	extremely low read depth	K562	53 years	ENCFF992MUX	ENCFF892YSD_pooled
ID_38	K562_53_years_1_1_K562_53_years_1_1	0.0_0.0_0.0	ENCFF892YSD	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EKS	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SWU/, /files/ENCFF549HLL/	3978715143	ENCODE Processing Pipeline	ac5e5698f163225d906cfe5d4972ac8f	0.0	https://www.encodeproject.org/files/ENCFF892YSD/@@download/ENCFF892YSD.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/04/8840f405-c4a5-4411-bbb6-dee8d05cba5e/ENCFF892YSD.bam	low spot score, mixed read lengths	0.0	extremely low read depth	K562	adult	53 years	ENCFF870ZYG	0.0	ENCSR000AKP	Histone ChIP-seq	EFO:0002067	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000BXH/	1007947497	ddce80d77bcc08b7ea987f559cd43e68	0.0	https://www.encodeproject.org/files/ENCFF870ZYG/@@download/ENCFF870ZYG.bam	0.0	0.0	released	s3://encode-public/2017/04/04/b8ce46b6-279d-4969-983f-330456d52184/ENCFF870ZYG.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	extremely low read depth	K562	53 years	ENCFF870ZYG	ENCFF892YSD_pooled
ID_39	CD14-positive_monocyte_male_adult_(21_years)_21_years_1_1_CD14-positive_monocyte_male_adult_(21_years)_21_years_1_2	0.0_0.0_0.0	ENCFF303BRT	bam	bam	0.0	unfiltered alignments	hg19	ENCSR452DCM	DNase-seq	CL:0001054	CD14-positive monocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF470FVJ/, /files/ENCFF971DJA/	20202397224	ENCODE Processing Pipeline	c640721b19cede49563adffd9125e986	0.0	https://www.encodeproject.org/files/ENCFF303BRT/@@download/ENCFF303BRT.bam	0.0	0.0	0.0	released	s3://encode-public/2017/12/03/4e3cd987-56ca-461f-9652-5fa1656a58c0/ENCFF303BRT.bam	0.0	0.0	0.0	CD14-positive_monocyte_male_adult_(21_years)	adult	21 years	ENCFF045GRC	0.0	ENCSR012PII	Histone ChIP-seq	CL:0001054	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_2	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF765EVS/, /files/ENCFF807MUK/, /files/ENCFF511CWO/	1561303430	bcf1f036f0233ee80c54461cb1c361a5	0.0	https://www.encodeproject.org/files/ENCFF045GRC/@@download/ENCFF045GRC.bam	0.0	0.0	released	s3://encode-public/2016/12/19/14964f7e-ca4d-4b18-8fa1-f2ff0d4ffbf3/ENCFF045GRC.bam	low read depth, low read length, mild to moderate bottlenecking, control low read depth	0.0	0.0	CD14-positive_monocyte_male_adult_(21_years)	21 years	ENCFF045GRC	ENCFF303BRT_pooled
ID_40	foreskin_keratinocyte_male_newborn_0.0_1_1_foreskin_keratinocyte_male_newborn_(2-4_days)_2-4_days_1_1	0.0_0.0_0.0	ENCFF131OTQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	paired-ended	0.0	0.0	0.0	/files/ENCFF951RBN/, /files/ENCFF457CHS/, /files/ENCFF549HLL/	1770461197	ENCODE Processing Pipeline	1abd54e67ca27d6c2562a48759cf37c2	0.0	https://www.encodeproject.org/files/ENCFF131OTQ/@@download/ENCFF131OTQ.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/9e7b5dfb-a517-45fe-bdf8-3e149bcc5f4d/ENCFF131OTQ.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn	newborn	0.0	ENCFF931ISK	0.0	ENCSR736ZEG	Histone ChIP-seq	CL:1001606	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2017-10-10	GGR	0.0	0.0	0.0	1	1_1	0.0	101.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF097WZJ/, /files/ENCFF995BBI/	3757389335	fa54c6fd8a7f7e5b8171e83c9f0f50ce	0.0	https://www.encodeproject.org/files/ENCFF931ISK/@@download/ENCFF931ISK.bam	0.0	0.0	released	s3://encode-public/2017/01/07/8d7c1708-f7ce-417b-a1a3-888402f451e7/ENCFF931ISK.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn_(2-4_days)	2-4 days	ENCFF931ISK	ENCFF131OTQ.nodup_pooled
ID_41	foreskin_keratinocyte_male_newborn_0.0_1_1_foreskin_keratinocyte_male_newborn_(2-4_days)_2-4_days_2_1	0.0_0.0_0.0	ENCFF131OTQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR035RVH	DNase-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2013-07-31	Roadmap	0.0	0.0	0.0	1	1_1	0.0	0.0	paired-ended	0.0	0.0	0.0	/files/ENCFF951RBN/, /files/ENCFF457CHS/, /files/ENCFF549HLL/	1770461197	ENCODE Processing Pipeline	1abd54e67ca27d6c2562a48759cf37c2	0.0	https://www.encodeproject.org/files/ENCFF131OTQ/@@download/ENCFF131OTQ.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/9e7b5dfb-a517-45fe-bdf8-3e149bcc5f4d/ENCFF131OTQ.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn	newborn	0.0	ENCFF205YTD	0.0	ENCSR736ZEG	Histone ChIP-seq	CL:1001606	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	formaldehyde	0.0	2017-10-10	GGR	0.0	0.0	0.0	2	2_1	0.0	101.0	single-ended	0.0	0.0	0.0	/files/ENCFF587OAI/, /files/ENCFF807MUK/, /files/ENCFF918BDP/	3979840192	71049ac83047fb47961cf22ebc219503	0.0	https://www.encodeproject.org/files/ENCFF205YTD/@@download/ENCFF205YTD.bam	0.0	0.0	released	s3://encode-public/2017/01/07/8d40fd50-2fc8-4ddb-a570-35d2db4ac1ac/ENCFF205YTD.bam	0.0	0.0	0.0	foreskin_keratinocyte_male_newborn_(2-4_days)	2-4 days	ENCFF205YTD	ENCFF131OTQ.nodup_pooled
ID_43	keratinocyte_female_0.0_1_1_keratinocyte_female_0.0_2_1	0.0_0.0_0.0	ENCFF283NKN	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001ECW/, /files/ENCFF549HLL/	2216235406	ENCODE Processing Pipeline	67fe0b1182439bbad0723e87d81c1749	0.0	https://www.encodeproject.org/files/ENCFF283NKN/@@download/ENCFF283NKN.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/56250247-9a68-4f1c-a2a2-1ad23be873e8/ENCFF283NKN.bam	low read depth, low spot score	0.0	0.0	keratinocyte_female	unknown	0.0	ENCFF582URB	0.0	ENCSR000ALK	Histone ChIP-seq	CL:0000312	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000CNL/	498330399	3ffab46a12bc708d6af52d1f23fecf20	0.0	https://www.encodeproject.org/files/ENCFF582URB/@@download/ENCFF582URB.bam	0.0	0.0	released	s3://encode-public/2017/04/04/87280359-ca19-4ea0-b6f3-71291d4122e7/ENCFF582URB.bam	low read length	insufficient read depth, control insufficient read depth	0.0	keratinocyte_female	0.0	ENCFF582URB	ENCFF283NKN_pooled
ID_44	keratinocyte_female_0.0_1_1_keratinocyte_female_0.0_1_1	0.0_0.0_0.0	ENCFF283NKN	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001ECW/, /files/ENCFF549HLL/	2216235406	ENCODE Processing Pipeline	67fe0b1182439bbad0723e87d81c1749	0.0	https://www.encodeproject.org/files/ENCFF283NKN/@@download/ENCFF283NKN.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/56250247-9a68-4f1c-a2a2-1ad23be873e8/ENCFF283NKN.bam	low read depth, low spot score	0.0	0.0	keratinocyte_female	unknown	0.0	ENCFF537VGH	0.0	ENCSR000ALK	Histone ChIP-seq	CL:0000312	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000CNN/	1285283729	b49073a5a0868a510fbafe524ae15fff	0.0	https://www.encodeproject.org/files/ENCFF537VGH/@@download/ENCFF537VGH.bam	0.0	0.0	released	s3://encode-public/2017/04/04/d071d65a-0b9a-4247-b3d4-fa3dda8aa42b/ENCFF537VGH.bam	low read length	insufficient read depth, control insufficient read depth	0.0	keratinocyte_female	0.0	ENCFF537VGH	ENCFF283NKN_pooled
ID_45	keratinocyte_female_0.0_2_1_keratinocyte_female_0.0_2_1	0.0_0.0_0.0	ENCFF612SRN	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001ECX/, /files/ENCFF549HLL/	2367400564	ENCODE Processing Pipeline	4657182b692abc1235f64da362ab7153	0.0	https://www.encodeproject.org/files/ENCFF612SRN/@@download/ENCFF612SRN.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/36876c1b-732e-48e1-a71d-f9341a5e9ee5/ENCFF612SRN.bam	low read depth, low spot score	0.0	0.0	keratinocyte_female	unknown	0.0	ENCFF582URB	0.0	ENCSR000ALK	Histone ChIP-seq	CL:0000312	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000CNL/	498330399	3ffab46a12bc708d6af52d1f23fecf20	0.0	https://www.encodeproject.org/files/ENCFF582URB/@@download/ENCFF582URB.bam	0.0	0.0	released	s3://encode-public/2017/04/04/87280359-ca19-4ea0-b6f3-71291d4122e7/ENCFF582URB.bam	low read length	insufficient read depth, control insufficient read depth	0.0	keratinocyte_female	0.0	ENCFF582URB	ENCFF612SRN
ID_46	keratinocyte_female_0.0_2_1_keratinocyte_female_0.0_1_1	0.0_0.0_0.0	ENCFF612SRN	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001ECX/, /files/ENCFF549HLL/	2367400564	ENCODE Processing Pipeline	4657182b692abc1235f64da362ab7153	0.0	https://www.encodeproject.org/files/ENCFF612SRN/@@download/ENCFF612SRN.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/36876c1b-732e-48e1-a71d-f9341a5e9ee5/ENCFF612SRN.bam	low read depth, low spot score	0.0	0.0	keratinocyte_female	unknown	0.0	ENCFF537VGH	0.0	ENCSR000ALK	Histone ChIP-seq	CL:0000312	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000CNN/	1285283729	b49073a5a0868a510fbafe524ae15fff	0.0	https://www.encodeproject.org/files/ENCFF537VGH/@@download/ENCFF537VGH.bam	0.0	0.0	released	s3://encode-public/2017/04/04/d071d65a-0b9a-4247-b3d4-fa3dda8aa42b/ENCFF537VGH.bam	low read length	insufficient read depth, control insufficient read depth	0.0	keratinocyte_female	0.0	ENCFF537VGH	ENCFF612SRN
ID_47	MCF-7_69_years_1_2_MCF-7_69_years_1_1	0.0_0.0_0.0	ENCFF468ITQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2012-08-28	ENCODE	0.0	see document	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SZN/, /files/ENCFF549HLL/	3307536570	ENCODE Processing Pipeline	2c683834faa8e2f413c98683018b417a	0.0	https://www.encodeproject.org/files/ENCFF468ITQ/@@download/ENCFF468ITQ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/03/b27a152d-738d-4727-8ef4-e541727e3197/ENCFF468ITQ.bam	low spot score	0.0	extremely low read depth	MCF-7	adult	69 years	ENCFF548MXM	0.0	ENCSR000EWR	Histone ChIP-seq	EFO:0001203	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	1	1_1	0.0	32.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000VHD/	1354959539	e610ad2ac9dc52d57445790ef0fe34e3	0.0	https://www.encodeproject.org/files/ENCFF548MXM/@@download/ENCFF548MXM.bam	0.0	0.0	released	s3://encode-public/2017/04/10/5d1c7bb5-8e19-460f-8c1f-4e244e982264/ENCFF548MXM.bam	0.0	insufficient read length	0.0	MCF-7	69 years	ENCFF548MXM	ENCFF468ITQ_pooled
ID_48	MCF-7_69_years_1_2_MCF-7_69_years_2_1	0.0_0.0_0.0	ENCFF468ITQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2012-08-28	ENCODE	0.0	see document	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SZN/, /files/ENCFF549HLL/	3307536570	ENCODE Processing Pipeline	2c683834faa8e2f413c98683018b417a	0.0	https://www.encodeproject.org/files/ENCFF468ITQ/@@download/ENCFF468ITQ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/03/b27a152d-738d-4727-8ef4-e541727e3197/ENCFF468ITQ.bam	low spot score	0.0	extremely low read depth	MCF-7	adult	69 years	ENCFF878VGE	0.0	ENCSR000EWR	Histone ChIP-seq	EFO:0001203	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	2	2_1	0.0	32.0	single-ended	0.0	0.0	0.0	/files/ENCFF000VHC/, /files/ENCFF807MUK/	1189255826	d8edc71c8467ea5d99a0d8b054d4161c	0.0	https://www.encodeproject.org/files/ENCFF878VGE/@@download/ENCFF878VGE.bam	0.0	0.0	released	s3://encode-public/2017/04/10/c1649460-1356-4d7e-8aad-7b33f12853cd/ENCFF878VGE.bam	0.0	insufficient read length	0.0	MCF-7	69 years	ENCFF878VGE	ENCFF468ITQ_pooled
ID_49	MCF-7_69_years_2_1_MCF-7_69_years_1_1	0.0_0.0_0.0	ENCFF840PPX	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EPH	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-12	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DYB/, /files/ENCFF001DYC/, /files/ENCFF001DYA/, /files/ENCFF549HLL/	5360326339	ENCODE Processing Pipeline	3dd413ccb752f9c81ca988836ebd37b6	0.0	https://www.encodeproject.org/files/ENCFF840PPX/@@download/ENCFF840PPX.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/06/4a112371-8477-4967-ad5c-c838a5bc2ba6/ENCFF840PPX.bam	low read depth	0.0	0.0	MCF-7	adult	69 years	ENCFF548MXM	0.0	ENCSR000EWR	Histone ChIP-seq	EFO:0001203	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	1	1_1	0.0	32.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000VHD/	1354959539	e610ad2ac9dc52d57445790ef0fe34e3	0.0	https://www.encodeproject.org/files/ENCFF548MXM/@@download/ENCFF548MXM.bam	0.0	0.0	released	s3://encode-public/2017/04/10/5d1c7bb5-8e19-460f-8c1f-4e244e982264/ENCFF548MXM.bam	0.0	insufficient read length	0.0	MCF-7	69 years	ENCFF548MXM	ENCFF840PPX
