numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam
ID_58	RWPE1_54_years_1_2_RWPE1_54_years_1_1	0.0_0.0_0.0	ENCFF769WEQ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000ELP	DNase-seq	EFO:0002323	RWPE1	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2012-03-28	ENCODE	0.0	see document	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000TDX/, /files/ENCFF549HLL/	3731490149	ENCODE Processing Pipeline	41a01fb2887e9b9bc7c704a7f253ebd8	0.0	https://www.encodeproject.org/files/ENCFF769WEQ/@@download/ENCFF769WEQ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/b31192f1-aaab-4285-aa80-951673184383/ENCFF769WEQ.bam	low spot score	0.0	extremely low read depth	RWPE1	adult	54 years	ENCFF900HJH	0.0	ENCSR203KEU	Histone ChIP-seq	EFO:0002323	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2017-03-03	ENCODE	0.0	0.0	450-650	1	1_1	0.0	100.0	single-ended	0.0	0.0	0.0	/files/ENCFF950OXW/, /files/ENCFF807MUK/, /files/ENCFF054HVM/	10203217911	ee9fcec7ac0d3482f4e971d40f0c2baf	0.0	https://www.encodeproject.org/files/ENCFF900HJH/@@download/ENCFF900HJH.bam	0.0	0.0	released	s3://encode-public/2017/03/01/3b3f1c00-e0e6-4f91-9c9f-b87c90d3cf21/ENCFF900HJH.bam	0.0	0.0	0.0	RWPE1	54 years	ENCFF900HJH
ID_59	HeLa-S3_31_years_1_1_HeLa-S3_31_years_1_1	0.0_0.0_0.0	ENCFF915NVE	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EJT	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SPW/, /files/ENCFF549HLL/	561732141	ENCODE Processing Pipeline	0be00d13683fd1730a1b69a60a4758b7	0.0	https://www.encodeproject.org/files/ENCFF915NVE/@@download/ENCFF915NVE.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/a1c29ede-877c-444f-8b26-0394badb83c6/ENCFF915NVE.bam	low read depth, low spot score	insufficient read length	0.0	HeLa-S3	adult	31 years	ENCFF828IDF	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBY/, /files/ENCFF807MUK/	1160431349	c30354d46f11f1bf45ada4ce6fd89e1f	0.0	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	0.0	0.0	released	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF828IDF
ID_60	HeLa-S3_31_years_1_1_HeLa-S3_31_years_2_1	0.0_0.0_0.0	ENCFF915NVE	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EJT	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SPW/, /files/ENCFF549HLL/	561732141	ENCODE Processing Pipeline	0be00d13683fd1730a1b69a60a4758b7	0.0	https://www.encodeproject.org/files/ENCFF915NVE/@@download/ENCFF915NVE.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/a1c29ede-877c-444f-8b26-0394badb83c6/ENCFF915NVE.bam	low read depth, low spot score	insufficient read length	0.0	HeLa-S3	adult	31 years	ENCFF504XZI	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBZ/, /files/ENCFF807MUK/	1208621515	dafbe95fb72d2af7741f1962d9f86984	0.0	https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	0.0	0.0	released	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF504XZI
ID_61	HeLa-S3_31_years_1_2_HeLa-S3_31_years_1_1	0.0_0.0_0.0	ENCFF041CWE	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EJT	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SQC/, /files/ENCFF549HLL/	735118606	ENCODE Processing Pipeline	8462244c128396f07c80050f2aff2cb2	0.0	https://www.encodeproject.org/files/ENCFF041CWE/@@download/ENCFF041CWE.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/738931f4-eb7d-48d0-b2e4-5a93b0e50263/ENCFF041CWE.bam	low read depth, low spot score	insufficient read length	0.0	HeLa-S3	adult	31 years	ENCFF828IDF	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBY/, /files/ENCFF807MUK/	1160431349	c30354d46f11f1bf45ada4ce6fd89e1f	0.0	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	0.0	0.0	released	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF828IDF
ID_62	HeLa-S3_31_years_1_2_HeLa-S3_31_years_2_1	0.0_0.0_0.0	ENCFF041CWE	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EJT	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SQC/, /files/ENCFF549HLL/	735118606	ENCODE Processing Pipeline	8462244c128396f07c80050f2aff2cb2	0.0	https://www.encodeproject.org/files/ENCFF041CWE/@@download/ENCFF041CWE.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/738931f4-eb7d-48d0-b2e4-5a93b0e50263/ENCFF041CWE.bam	low read depth, low spot score	insufficient read length	0.0	HeLa-S3	adult	31 years	ENCFF504XZI	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBZ/, /files/ENCFF807MUK/	1208621515	dafbe95fb72d2af7741f1962d9f86984	0.0	https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	0.0	0.0	released	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF504XZI
ID_63	HeLa-S3_31_years_1_3_HeLa-S3_31_years_1_1	0.0_0.0_0.0	ENCFF243UHM	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EJT	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SQH/, /files/ENCFF549HLL/	1433991999	ENCODE Processing Pipeline	b8c1ff1e00a386956e346b7834b9a727	0.0	https://www.encodeproject.org/files/ENCFF243UHM/@@download/ENCFF243UHM.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/e94eb3e5-7a0b-4b05-8833-35dce752a2be/ENCFF243UHM.bam	low read depth, low spot score	insufficient read length	0.0	HeLa-S3	adult	31 years	ENCFF828IDF	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBY/, /files/ENCFF807MUK/	1160431349	c30354d46f11f1bf45ada4ce6fd89e1f	0.0	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	0.0	0.0	released	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF828IDF
ID_64	HeLa-S3_31_years_1_3_HeLa-S3_31_years_2_1	0.0_0.0_0.0	ENCFF243UHM	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EJT	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_3	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000SQH/, /files/ENCFF549HLL/	1433991999	ENCODE Processing Pipeline	b8c1ff1e00a386956e346b7834b9a727	0.0	https://www.encodeproject.org/files/ENCFF243UHM/@@download/ENCFF243UHM.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/e94eb3e5-7a0b-4b05-8833-35dce752a2be/ENCFF243UHM.bam	low read depth, low spot score	insufficient read length	0.0	HeLa-S3	adult	31 years	ENCFF504XZI	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBZ/, /files/ENCFF807MUK/	1208621515	dafbe95fb72d2af7741f1962d9f86984	0.0	https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	0.0	0.0	released	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF504XZI
ID_65	HeLa-S3_G1b_phase_31_years_2_1_HeLa-S3_31_years_1_1	0.0_0.0_0.0	ENCFF367BUZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000ENO	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DDE/, /files/ENCFF549HLL/	1815234504	ENCODE Processing Pipeline	c1d3ea2dae7eda418c7f4415152c44e3	0.0	https://www.encodeproject.org/files/ENCFF367BUZ/@@download/ENCFF367BUZ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/077930a2-fd88-4600-866d-015403c5423c/ENCFF367BUZ.bam	low read depth	0.0	0.0	HeLa-S3_G1b_phase	adult	31 years	ENCFF828IDF	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBY/, /files/ENCFF807MUK/	1160431349	c30354d46f11f1bf45ada4ce6fd89e1f	0.0	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	0.0	0.0	released	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF828IDF
ID_66	HeLa-S3_G1b_phase_31_years_2_1_HeLa-S3_31_years_2_1	0.0_0.0_0.0	ENCFF367BUZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000ENO	DNase-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DDE/, /files/ENCFF549HLL/	1815234504	ENCODE Processing Pipeline	c1d3ea2dae7eda418c7f4415152c44e3	0.0	https://www.encodeproject.org/files/ENCFF367BUZ/@@download/ENCFF367BUZ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/09/05/077930a2-fd88-4600-866d-015403c5423c/ENCFF367BUZ.bam	low read depth	0.0	0.0	HeLa-S3_G1b_phase	adult	31 years	ENCFF504XZI	0.0	ENCSR000AOC	Histone ChIP-seq	EFO:0002791	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BBZ/, /files/ENCFF807MUK/	1208621515	dafbe95fb72d2af7741f1962d9f86984	0.0	https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	0.0	0.0	released	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam	low read depth, low read length	0.0	0.0	HeLa-S3	31 years	ENCFF504XZI
ID_67	endothelial_cell_of_umbilical_vein_newborn_0.0_1_1_endothelial_cell_of_umbilical_vein_male_newborn_0.0_1_1	0.0_0.0_0.0	ENCFF595OJI	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF665FQP/, /files/ENCFF335SBI/, /files/ENCFF044ZWE/, /files/ENCFF632YPM/, /files/ENCFF001BOB/, /files/ENCFF001BOA/, /files/ENCFF001BNZ/, /files/ENCFF001BNY/, /files/ENCFF001DOK/, /files/ENCFF001BNX/, /files/ENCFF001BNW/, /files/ENCFF549HLL/	25874324103	ENCODE Processing Pipeline	1db1ca46f23ef556f1cb4f67ff7c053d	0.0	https://www.encodeproject.org/files/ENCFF595OJI/@@download/ENCFF595OJI.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/c28daf2b-66aa-4d72-88b0-c63158739727/ENCFF595OJI.bam	low read depth, low spot score	0.0	0.0	endothelial_cell_of_umbilical_vein_newborn	newborn	0.0	ENCFF958LRM	0.0	ENCSR000ALB	Histone ChIP-seq	CL:0002618	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BSI/, /files/ENCFF807MUK/	1136617716	ecd3031f4bd2359d71b37218f87224f0	0.0	https://www.encodeproject.org/files/ENCFF958LRM/@@download/ENCFF958LRM.bam	0.0	0.0	released	s3://encode-public/2017/04/04/c28558a2-0b05-4112-89f5-ce313a84e2de/ENCFF958LRM.bam	moderate library complexity, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	0.0	endothelial_cell_of_umbilical_vein_male_newborn	0.0	ENCFF958LRM
ID_68	endothelial_cell_of_umbilical_vein_newborn_0.0_1_1_endothelial_cell_of_umbilical_vein_male_newborn_0.0_2_1	0.0_0.0_0.0	ENCFF595OJI	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF665FQP/, /files/ENCFF335SBI/, /files/ENCFF044ZWE/, /files/ENCFF632YPM/, /files/ENCFF001BOB/, /files/ENCFF001BOA/, /files/ENCFF001BNZ/, /files/ENCFF001BNY/, /files/ENCFF001DOK/, /files/ENCFF001BNX/, /files/ENCFF001BNW/, /files/ENCFF549HLL/	25874324103	ENCODE Processing Pipeline	1db1ca46f23ef556f1cb4f67ff7c053d	0.0	https://www.encodeproject.org/files/ENCFF595OJI/@@download/ENCFF595OJI.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/c28daf2b-66aa-4d72-88b0-c63158739727/ENCFF595OJI.bam	low read depth, low spot score	0.0	0.0	endothelial_cell_of_umbilical_vein_newborn	newborn	0.0	ENCFF933SPX	0.0	ENCSR000ALB	Histone ChIP-seq	CL:0002618	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000BSD/	844895941	ead0a4bf27496caba030f2fd92d79d2f	0.0	https://www.encodeproject.org/files/ENCFF933SPX/@@download/ENCFF933SPX.bam	0.0	0.0	released	s3://encode-public/2017/04/04/6be4df6e-09c4-4918-a824-09df49175020/ENCFF933SPX.bam	moderate library complexity, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	0.0	endothelial_cell_of_umbilical_vein_male_newborn	0.0	ENCFF933SPX
ID_69	endothelial_cell_of_umbilical_vein_newborn_0.0_2_1_endothelial_cell_of_umbilical_vein_male_newborn_0.0_1_1	0.0_0.0_0.0	ENCFF848DIM	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DOL/, /files/ENCFF549HLL/	2125232432	ENCODE Processing Pipeline	321fc3d816351e49bcf15a20cf826ae9	0.0	https://www.encodeproject.org/files/ENCFF848DIM/@@download/ENCFF848DIM.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/228531f9-28bf-467a-a80c-192d96de3a07/ENCFF848DIM.bam	low read depth, low spot score	0.0	0.0	endothelial_cell_of_umbilical_vein_newborn	newborn	0.0	ENCFF958LRM	0.0	ENCSR000ALB	Histone ChIP-seq	CL:0002618	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BSI/, /files/ENCFF807MUK/	1136617716	ecd3031f4bd2359d71b37218f87224f0	0.0	https://www.encodeproject.org/files/ENCFF958LRM/@@download/ENCFF958LRM.bam	0.0	0.0	released	s3://encode-public/2017/04/04/c28558a2-0b05-4112-89f5-ce313a84e2de/ENCFF958LRM.bam	moderate library complexity, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	0.0	endothelial_cell_of_umbilical_vein_male_newborn	0.0	ENCFF958LRM
ID_70	endothelial_cell_of_umbilical_vein_newborn_0.0_2_1_endothelial_cell_of_umbilical_vein_male_newborn_0.0_2_1	0.0_0.0_0.0	ENCFF848DIM	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-05-04	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DOL/, /files/ENCFF549HLL/	2125232432	ENCODE Processing Pipeline	321fc3d816351e49bcf15a20cf826ae9	0.0	https://www.encodeproject.org/files/ENCFF848DIM/@@download/ENCFF848DIM.bam	0.0	0.0	0.0	released	s3://encode-public/2018/05/07/228531f9-28bf-467a-a80c-192d96de3a07/ENCFF848DIM.bam	low read depth, low spot score	0.0	0.0	endothelial_cell_of_umbilical_vein_newborn	newborn	0.0	ENCFF933SPX	0.0	ENCSR000ALB	Histone ChIP-seq	CL:0002618	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF000BSD/	844895941	ead0a4bf27496caba030f2fd92d79d2f	0.0	https://www.encodeproject.org/files/ENCFF933SPX/@@download/ENCFF933SPX.bam	0.0	0.0	released	s3://encode-public/2017/04/04/6be4df6e-09c4-4918-a824-09df49175020/ENCFF933SPX.bam	moderate library complexity, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	0.0	endothelial_cell_of_umbilical_vein_male_newborn	0.0	ENCFF933SPX
ID_71	endothelial_cell_of_umbilical_vein_newborn_0.0_1_2_endothelial_cell_of_umbilical_vein_male_newborn_0.0_1_1	0.0_0.0_0.0	ENCFF538DIA	bam	bam	0.0	unfiltered alignments	hg19	ENCSR000EKF	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2011-04-19	ENCODE	0.0	see document	0.0	1	1_2	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF000STI/, /files/ENCFF549HLL/	819214548	ENCODE Processing Pipeline	91405f0de09ca1bea1c680370553fdf3	0.0	https://www.encodeproject.org/files/ENCFF538DIA/@@download/ENCFF538DIA.bam	0.0	0.0	0.0	released	s3://encode-public/2017/10/05/12baac86-f6ed-4bf5-9829-034af444d165/ENCFF538DIA.bam	low read depth, low spot score	insufficient read length	0.0	endothelial_cell_of_umbilical_vein_newborn	newborn	0.0	ENCFF958LRM	0.0	ENCSR000ALB	Histone ChIP-seq	CL:0002618	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2011-02-10	ENCODE	0.0	see document	0.0	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF000BSI/, /files/ENCFF807MUK/	1136617716	ecd3031f4bd2359d71b37218f87224f0	0.0	https://www.encodeproject.org/files/ENCFF958LRM/@@download/ENCFF958LRM.bam	0.0	0.0	released	s3://encode-public/2017/04/04/c28558a2-0b05-4112-89f5-ce313a84e2de/ENCFF958LRM.bam	moderate library complexity, low read length, control low read depth, low read depth, mild to moderate bottlenecking	insufficient read depth	0.0	endothelial_cell_of_umbilical_vein_male_newborn	0.0	ENCFF958LRM
