File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF574WBE	fastq	fastq		reads		ENCSR846VLJ	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF911ROA/			5034269388	Michael Snyder, Stanford	a335a6c16c11a76d5ca7a6f02fd2df32		https://www.encodeproject.org/files/ENCFF574WBE/@@download/ENCFF574WBE.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/fe006647-4aee-43f3-a632-349a62f9c853/ENCFF574WBE.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF911ROA	fastq	fastq		reads		ENCSR846VLJ	ATAC-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF574WBE/			4773156579	Michael Snyder, Stanford	4a07b3dd7fbd6b3f68376f8297e338b8		https://www.encodeproject.org/files/ENCFF911ROA/@@download/ENCFF911ROA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/2e366518-6ab5-4d88-a013-448e094cf826/ENCFF911ROA.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF210QPG	fastq	fastq		reads		ENCSR654UYP	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF180RBC/			5124724762	Michael Snyder, Stanford	f1d34cd9f19e9a033fc71c792761d002		https://www.encodeproject.org/files/ENCFF210QPG/@@download/ENCFF210QPG.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/b50a0ebf-43e2-40d3-b1b5-25e9deeac973/ENCFF210QPG.fastq.gz	mild to moderate bottlenecking, moderate library complexity, moderate number of reproducible peaks	low FRiP score	
ENCFF180RBC	fastq	fastq		reads		ENCSR654UYP	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF210QPG/			5430245431	Michael Snyder, Stanford	2f9f4936471e629158c5fd35c451f729		https://www.encodeproject.org/files/ENCFF180RBC/@@download/ENCFF180RBC.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/38c0c88b-567e-49f2-9ab6-d9bff3271efb/ENCFF180RBC.fastq.gz	mild to moderate bottlenecking, moderate library complexity, moderate number of reproducible peaks	low FRiP score	
ENCFF968KAQ	fastq	fastq		reads		ENCSR689SDA	ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF797AHS/			2617513035	Michael Snyder, Stanford	b7881e069392108551a73bdc0669b057		https://www.encodeproject.org/files/ENCFF968KAQ/@@download/ENCFF968KAQ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/31/1effa953-01c1-49ba-b04f-468d94121d05/ENCFF968KAQ.fastq.gz		insufficient number of reproducible peaks, low FRiP score	
ENCFF797AHS	fastq	fastq		reads		ENCSR689SDA	ATAC-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF968KAQ/			2840981805	Michael Snyder, Stanford	1316e5d43bf6cd0be97b2123b63259ce		https://www.encodeproject.org/files/ENCFF797AHS/@@download/ENCFF797AHS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/31/efdeb10c-c7dd-43d2-a71c-e14a0c74c82e/ENCFF797AHS.fastq.gz		insufficient number of reproducible peaks, low FRiP score	
ENCFF348JLD	fastq	fastq		reads		ENCSR630REB	ATAC-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF142TIS/			4965739859	Michael Snyder, Stanford	1b4601134ac6499e2e3f86a3fd246d22		https://www.encodeproject.org/files/ENCFF348JLD/@@download/ENCFF348JLD.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/24d2d0fd-b814-4537-8427-fa47b75d5f69/ENCFF348JLD.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF142TIS	fastq	fastq		reads		ENCSR630REB	ATAC-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF348JLD/			5297057229	Michael Snyder, Stanford	c89fbf03647299030385053e1665d16a		https://www.encodeproject.org/files/ENCFF142TIS/@@download/ENCFF142TIS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/87c239ab-ef0e-4d49-8a24-fec45ec5c565/ENCFF142TIS.fastq.gz	mild to moderate bottlenecking, moderate library complexity		
ENCFF549AFY	fastq	fastq		reads		ENCSR117PYB	ATAC-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2017-01-30	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF695YHX/			2650545956	Michael Snyder, Stanford	0dd6cc4ee4ab7c000259aeec5fb3bc1c		https://www.encodeproject.org/files/ENCFF549AFY/@@download/ENCFF549AFY.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/28/aad7073f-c3a6-40e9-a2ec-3782171ab8d7/ENCFF549AFY.fastq.gz	mild to moderate bottlenecking, moderate library complexity	insufficient number of reproducible peaks, insufficient read depth, low FRiP score	
ENCFF695YHX	fastq	fastq		reads		ENCSR117PYB	ATAC-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2017-01-30	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF549AFY/			2364455049	Michael Snyder, Stanford	6be014df65aedac462f4baf24701e394		https://www.encodeproject.org/files/ENCFF695YHX/@@download/ENCFF695YHX.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/28/ab140d43-d2f7-4f04-a5a6-6cb3115c4c05/ENCFF695YHX.fastq.gz	mild to moderate bottlenecking, moderate library complexity	insufficient number of reproducible peaks, insufficient read depth, low FRiP score	
ENCFF011MBI	fastq	fastq		reads		ENCSR955JSO	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF626AST/			4448005631	Michael Snyder, Stanford	7ea25feda3c741123c205a0c4611bf4b		https://www.encodeproject.org/files/ENCFF011MBI/@@download/ENCFF011MBI.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/8fa6d2b4-f2ab-4e5b-9049-8c2d744705a9/ENCFF011MBI.fastq.gz	mild to moderate bottlenecking, moderate library complexity, moderate number of reproducible peaks	low FRiP score	
ENCFF626AST	fastq	fastq		reads		ENCSR955JSO	ATAC-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2016-06-15	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF011MBI/			4689058965	Michael Snyder, Stanford	a17ebc989707c4fac7be2bd554e536fc		https://www.encodeproject.org/files/ENCFF626AST/@@download/ENCFF626AST.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2016/04/26/f803abd0-d8f2-4049-9b69-f4fe294072b9/ENCFF626AST.fastq.gz	mild to moderate bottlenecking, moderate library complexity, moderate number of reproducible peaks	low FRiP score	
ENCFF323WYT	fastq	fastq		reads		ENCSR096BPX	ATAC-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1	100		paired-ended	1	/files/ENCFF047HCR/			2043877925	Michael Snyder, Stanford	04256f4cbf384f50991df96e4d1ae232		https://www.encodeproject.org/files/ENCFF323WYT/@@download/ENCFF323WYT.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/28/749051d4-34b7-4e4b-bfc7-d2a0cedbbb12/ENCFF323WYT.fastq.gz	moderate TSS enrichment	insufficient number of reproducible peaks, insufficient read depth, low FRiP score	
ENCFF047HCR	fastq	fastq		reads		ENCSR096BPX	ATAC-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											DNA						2017-06-21	ENCODE			150-250	1	1_1	100		paired-ended	2	/files/ENCFF323WYT/			2253187600	Michael Snyder, Stanford	8b3b8297c5153178ceb3bc4f9511a8a9		https://www.encodeproject.org/files/ENCFF047HCR/@@download/ENCFF047HCR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/28/d7d42076-d0d3-44d1-ae68-792327f7525c/ENCFF047HCR.fastq.gz	moderate TSS enrichment	insufficient number of reproducible peaks, insufficient read depth, low FRiP score	
ENCFF993MCA	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	/files/ENCFF010KDO/			1595104451	Michael Snyder, Stanford	a197d7a91f0c368c16952aa5dc656bc2		https://www.encodeproject.org/files/ENCFF993MCA/@@download/ENCFF993MCA.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/425bf8ce-a81c-4193-909e-3d23a42029ce/ENCFF993MCA.fastq.gz			
ENCFF010KDO	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	1	/files/ENCFF993MCA/			1480949727	Michael Snyder, Stanford	a29f9a4620a83fab3be46c03806dd3d0		https://www.encodeproject.org/files/ENCFF010KDO/@@download/ENCFF010KDO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/ab6d0a6d-c74d-408d-a5e2-aefc3aba0df9/ENCFF010KDO.fastq.gz			
ENCFF931NXT	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	2	/files/ENCFF797YCO/			2323576275	Michael Snyder, Stanford	df502634262f7d1116ff373a74e64369		https://www.encodeproject.org/files/ENCFF931NXT/@@download/ENCFF931NXT.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/b82975a1-219f-4269-898b-1900e8a1ee03/ENCFF931NXT.fastq.gz			
ENCFF071PMP	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_4	76		paired-ended	1	/files/ENCFF487SKL/			370950411	Michael Snyder, Stanford	edaaa7e306cf9341c75b05d17e67ab09		https://www.encodeproject.org/files/ENCFF071PMP/@@download/ENCFF071PMP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/694460a4-2a95-45ac-bd71-26de0d9aabe8/ENCFF071PMP.fastq.gz			
ENCFF460PKS	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	1	/files/ENCFF054RBW/			1733538701	Michael Snyder, Stanford	74a89253457757c6373209a690226421		https://www.encodeproject.org/files/ENCFF460PKS/@@download/ENCFF460PKS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/a552acef-7bd4-4afe-a340-c11138bff3a7/ENCFF460PKS.fastq.gz			
ENCFF935RPJ	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	1	/files/ENCFF292XLV/			2326423266	Michael Snyder, Stanford	58bb02bb81086e9d81ea74bd63232628		https://www.encodeproject.org/files/ENCFF935RPJ/@@download/ENCFF935RPJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/74b7656d-74bb-4c50-a65a-53001acaefdf/ENCFF935RPJ.fastq.gz			
ENCFF292XLV	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_1	76		paired-ended	2	/files/ENCFF935RPJ/			2575024492	Michael Snyder, Stanford	da810fe21f936aff0fcf7546abdbb60f		https://www.encodeproject.org/files/ENCFF292XLV/@@download/ENCFF292XLV.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/8eab3a4f-74ce-4aea-8ffb-018a4f984b7d/ENCFF292XLV.fastq.gz			
ENCFF804VOY	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_5	76		paired-ended	2	/files/ENCFF728OAW/			566349199	Michael Snyder, Stanford	fad6c4b688ed059a2a2141eb7c45f4be		https://www.encodeproject.org/files/ENCFF804VOY/@@download/ENCFF804VOY.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/3dc7dcac-fb68-491e-8cf3-25cab6cc514b/ENCFF804VOY.fastq.gz			
ENCFF487SKL	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_4	76		paired-ended	2	/files/ENCFF071PMP/			403641208	Michael Snyder, Stanford	66d3d258b694fed0e20f6276c7577f6c		https://www.encodeproject.org/files/ENCFF487SKL/@@download/ENCFF487SKL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/8b004851-9199-4ba2-9c5e-c7bac90b1cfb/ENCFF487SKL.fastq.gz			
ENCFF054RBW	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	2	/files/ENCFF460PKS/			1787949363	Michael Snyder, Stanford	2c24312de6bbc8b13fb279cc429ed437		https://www.encodeproject.org/files/ENCFF054RBW/@@download/ENCFF054RBW.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/e3de381a-cbc1-4525-bf3b-da5f00694cfd/ENCFF054RBW.fastq.gz			
ENCFF728OAW	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_5	76		paired-ended	1	/files/ENCFF804VOY/			518294811	Michael Snyder, Stanford	01c37ca2d1f06c2ddf32f47015b96460		https://www.encodeproject.org/files/ENCFF728OAW/@@download/ENCFF728OAW.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/cbfbd363-568e-40a8-a869-7dbee9945a16/ENCFF728OAW.fastq.gz			
ENCFF797YCO	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	1	/files/ENCFF931NXT/			2179812542	Michael Snyder, Stanford	6990fd113a379078e7f7a0ade1ca9ccf		https://www.encodeproject.org/files/ENCFF797YCO/@@download/ENCFF797YCO.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/3309b777-275b-4e66-952c-2342efae2ddf/ENCFF797YCO.fastq.gz			
ENCFF985VCR	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_6	76		paired-ended	1	/files/ENCFF386WNU/			855624795	Michael Snyder, Stanford	dc0c8b9058a50693af1de25ac568d0fe		https://www.encodeproject.org/files/ENCFF985VCR/@@download/ENCFF985VCR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/f1f6ae5c-b212-48cd-8da5-cb4ae018e342/ENCFF985VCR.fastq.gz			
ENCFF386WNU	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				1	1_6	76		paired-ended	2	/files/ENCFF985VCR/			902104235	Michael Snyder, Stanford	7d302f259fc042f191df8fe88e32f312		https://www.encodeproject.org/files/ENCFF386WNU/@@download/ENCFF386WNU.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/b1940762-49d7-45b8-8d9f-ca30875f370b/ENCFF386WNU.fastq.gz			
ENCFF431IEL	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	2	/files/ENCFF100VJF/			3617118200	Michael Snyder, Stanford	0d096d42fb50a21a4debab3f00114234		https://www.encodeproject.org/files/ENCFF431IEL/@@download/ENCFF431IEL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/9226de17-0cd3-4d19-9d15-e921e1030ce1/ENCFF431IEL.fastq.gz			
ENCFF100VJF	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	1	/files/ENCFF431IEL/			3452243267	Michael Snyder, Stanford	4f8234d1aebf49ccd40cc28469857ed7		https://www.encodeproject.org/files/ENCFF100VJF/@@download/ENCFF100VJF.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/51cbb97b-24a3-4f17-a8c8-e76021dfd181/ENCFF100VJF.fastq.gz			
ENCFF531KZI	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	1	/files/ENCFF735LIR/			1748427932	Michael Snyder, Stanford	8cc38259e67c5e72a765bf6e9d7ee33e		https://www.encodeproject.org/files/ENCFF531KZI/@@download/ENCFF531KZI.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/14b61ec6-6e18-4aa8-a697-2de7a853522c/ENCFF531KZI.fastq.gz			
ENCFF388LWT	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	2	/files/ENCFF410KQY/			1100464059	Michael Snyder, Stanford	1845bef50fc1c1bb0c6b92c188f3d017		https://www.encodeproject.org/files/ENCFF388LWT/@@download/ENCFF388LWT.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/d9f43ffc-b511-4ffc-a6eb-d0b92e107ea4/ENCFF388LWT.fastq.gz			
ENCFF735LIR	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	2	/files/ENCFF531KZI/			1907657703	Michael Snyder, Stanford	abf150cc53f3bd720f56139a3331bf0f		https://www.encodeproject.org/files/ENCFF735LIR/@@download/ENCFF735LIR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/7b1b92db-b3be-4c8a-ab25-81bc64cebb99/ENCFF735LIR.fastq.gz			
ENCFF410KQY	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_5	76		paired-ended	1	/files/ENCFF388LWT/			1050737882	Michael Snyder, Stanford	981869ca228732cf967609a06493a747		https://www.encodeproject.org/files/ENCFF410KQY/@@download/ENCFF410KQY.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/9188f850-c6aa-4d70-88ad-b82f4721f80c/ENCFF410KQY.fastq.gz			
ENCFF167WAP	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	1	/files/ENCFF213QMW/			790748377	Michael Snyder, Stanford	441fb5e5eb93484fc24ffe2ef3280e87		https://www.encodeproject.org/files/ENCFF167WAP/@@download/ENCFF167WAP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/045b599e-1516-4a77-a759-31775d62981b/ENCFF167WAP.fastq.gz			
ENCFF213QMW	fastq	fastq		reads		ENCSR460DKJ	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	3 day								DNA						2017-10-10	GGR				2	2_4	76		paired-ended	2	/files/ENCFF167WAP/			836708485	Michael Snyder, Stanford	d7c8e30726152c417d5a5081e0410b4c		https://www.encodeproject.org/files/ENCFF213QMW/@@download/ENCFF213QMW.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/7462fa5f-6c92-4ad0-83e4-4b33bdd39de9/ENCFF213QMW.fastq.gz			
ENCFF112OMC	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	2	/files/ENCFF571XQU/			502156511	Michael Snyder, Stanford	1095558a4a6923e6c43213d3598c043e		https://www.encodeproject.org/files/ENCFF112OMC/@@download/ENCFF112OMC.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/cb100467-afae-40ce-8651-c03e4595550a/ENCFF112OMC.fastq.gz			
ENCFF119DQL	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				1	1_1	76		paired-ended	2	/files/ENCFF534QUD/			2833832001	Michael Snyder, Stanford	d47c40487a4261a5ef07a6584d470a25		https://www.encodeproject.org/files/ENCFF119DQL/@@download/ENCFF119DQL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/044cf122-8bfc-4b11-b3a1-187285ee9f9e/ENCFF119DQL.fastq.gz			
ENCFF712JSX	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				1	1_4	76		paired-ended	2	/files/ENCFF762PDO/			1481284571	Michael Snyder, Stanford	5d03afac4abeac17b64e36795a5d81a9		https://www.encodeproject.org/files/ENCFF712JSX/@@download/ENCFF712JSX.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/8e03b06c-7bbd-4edc-bb9f-efe14684cf75/ENCFF712JSX.fastq.gz			
ENCFF210INV	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				2	2_2	76		paired-ended	1	/files/ENCFF885ZCL/			814671281	Michael Snyder, Stanford	3fa92d8a93c069e554d8e177c4f596c9		https://www.encodeproject.org/files/ENCFF210INV/@@download/ENCFF210INV.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/3e153c88-5b92-4679-8502-1520c3211888/ENCFF210INV.fastq.gz			
ENCFF999VMV	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	1	/files/ENCFF911BFY/			1354431095	Michael Snyder, Stanford	2f3900a9588a0975d8904751d50806dd		https://www.encodeproject.org/files/ENCFF999VMV/@@download/ENCFF999VMV.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/c2f1a440-9ed9-45a6-979c-294ba56e9c26/ENCFF999VMV.fastq.gz			
ENCFF870CBM	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	1	/files/ENCFF465NVI/			1583861903	Michael Snyder, Stanford	a31285db3ba6380f489c370b3ca0c5af		https://www.encodeproject.org/files/ENCFF870CBM/@@download/ENCFF870CBM.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/1e155936-0d9f-4fc0-b85b-f7c9b58cd625/ENCFF870CBM.fastq.gz			
ENCFF465NVI	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				2	2_3	76		paired-ended	2	/files/ENCFF870CBM/			1753920668	Michael Snyder, Stanford	c4b1e0753d8251c57f780b69733c8387		https://www.encodeproject.org/files/ENCFF465NVI/@@download/ENCFF465NVI.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/83ffebb4-19b9-4291-89c3-b9cd4e0419a8/ENCFF465NVI.fastq.gz			
ENCFF911BFY	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				1	1_2	76		paired-ended	2	/files/ENCFF999VMV/			1380221057	Michael Snyder, Stanford	da0dd9b33888c0ca56a8802469241275		https://www.encodeproject.org/files/ENCFF911BFY/@@download/ENCFF911BFY.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/29c51599-7284-415e-a59d-794ea12bcb1d/ENCFF911BFY.fastq.gz			
ENCFF571XQU	fastq	fastq		reads		ENCSR158XTU	ATAC-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2 day								DNA						2017-10-10	GGR				1	1_3	76		paired-ended	1	/files/ENCFF112OMC/			462736555	Michael Snyder, Stanford	3e0cb803e9c9f2e3c1d964062ddbbdf7		https://www.encodeproject.org/files/ENCFF571XQU/@@download/ENCFF571XQU.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/27/601347a9-1ee2-4608-b77f-f498accb11ea/ENCFF571XQU.fastq.gz			
