numerical_id	unique_id	treatment_id	File accession_Accessibility	File format	File type	File format type_Accessibility	Output type	File assembly	Experiment accession_Accessibility	Assay_Accessibility	Biosample term id_Accessibility	Biosample term name	Biosample type_Accessibility	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications zygosity_Accessibility	Experiment target_Accessibility	Library made from_Accessibility	Library depleted in_Accessibility	Library extraction method_Accessibility	Library lysis method_Accessibility	Library crosslinking method_Accessibility	Library strand specific_Accessibility	Experiment date released_Accessibility	Project_Accessibility	RBNS protein concentration_Accessibility	Library fragmentation method_Accessibility	Library size range_Accessibility	Biological replicate(s)_Accessibility	Technical replicate(s)_Accessibility	Read length_Accessibility	Mapped read length_Accessibility	Run type_Accessibility	Paired end_Accessibility	Paired with_Accessibility	Index of_Accessibility	Derived from_Accessibility	Size_Accessibility	Lab	md5sum_Accessibility	dbxrefs_Accessibility	File download URL_Accessibility	Genome annotation	Platform_Accessibility	Controlled by_Accessibility	File Status_Accessibility	s3_uri_Accessibility	Audit WARNING_Accessibility	Audit NOT_COMPLIANT_Accessibility	Audit ERROR_Accessibility	Biosample summary_Accessibility	Biosample stage	Biosample age_Accessibility	File accession_H3K27ac	File format type_H3K27ac	Experiment accession_H3K27ac	Assay_H3K27ac	Biosample term id_H3K27ac	Biosample type_H3K27ac	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications zygosity_H3K27ac	Experiment target_H3K27ac	Library made from_H3K27ac	Library depleted in_H3K27ac	Library extraction method_H3K27ac	Library lysis method_H3K27ac	Library crosslinking method_H3K27ac	Library strand specific_H3K27ac	Experiment date released_H3K27ac	Project_H3K27ac	RBNS protein concentration_H3K27ac	Library fragmentation method_H3K27ac	Library size range_H3K27ac	Biological replicate(s)_H3K27ac	Technical replicate(s)_H3K27ac	Read length_H3K27ac	Mapped read length_H3K27ac	Run type_H3K27ac	Paired end_H3K27ac	Paired with_H3K27ac	Index of_H3K27ac	Derived from_H3K27ac	Size_H3K27ac	md5sum_H3K27ac	dbxrefs_H3K27ac	File download URL_H3K27ac	Platform_H3K27ac	Controlled by_H3K27ac	File Status_H3K27ac	s3_uri_H3K27ac	Audit WARNING_H3K27ac	Audit NOT_COMPLIANT_H3K27ac	Audit ERROR_H3K27ac	Biosample summary_H3K27ac	Biosample age_H3K27ac	File accession_H3K27ac bam	File accession_Accessibility bam
ID_206	neural_progenitor_cell_originated_from_H9_5_days_2_1_neural_progenitor_cell_originated_from_H9_5_days_1_1	0.0_0.0_0.0	ENCFF983LXZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR963ALV	DNase-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF853IEJ/, /files/ENCFF996JWF/, /files/ENCFF690YCI/, /files/ENCFF569MQH/, /files/ENCFF814WXD/, /files/ENCFF795AUA/, /files/ENCFF198NDG/, /files/ENCFF226OBW/	14126441076	ENCODE Processing Pipeline	cd46f3626ffea84c7f9a4ea473bb8135	0.0	https://www.encodeproject.org/files/ENCFF983LXZ/@@download/ENCFF983LXZ.bam	0.0	0.0	0.0	released	s3://encode-public/2018/02/23/3816d12f-7dee-49ec-8e37-d864b1c001e0/ENCFF983LXZ.bam	low spot score	0.0	0.0	neural_progenitor_cell_originated_from_H9	embryonic	5 days	ENCFF520KTX	0.0	ENCSR449AXO	Histone ChIP-seq	CL:0011020	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF785ZLV/, /files/ENCFF181EVF/, /files/ENCFF860HDF/	2194404496	945bbaa364a7f43a66cd8dbf1f5a83b1	0.0	https://www.encodeproject.org/files/ENCFF520KTX/@@download/ENCFF520KTX.bam	0.0	0.0	released	s3://encode-public/2016/11/11/b66876c9-a148-431a-bbd8-2d27c326624b/ENCFF520KTX.bam	mild to moderate bottlenecking	0.0	0.0	neural_progenitor_cell_originated_from_H9	5 days	ENCFF520KTX	ENCFF983LXZ
ID_207	neural_progenitor_cell_originated_from_H9_5_days_2_1_neural_progenitor_cell_originated_from_H9_5_days_2_1	0.0_0.0_0.0	ENCFF983LXZ	bam	bam	0.0	unfiltered alignments	hg19	ENCSR963ALV	DNase-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	0.0	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF853IEJ/, /files/ENCFF996JWF/, /files/ENCFF690YCI/, /files/ENCFF569MQH/, /files/ENCFF814WXD/, /files/ENCFF795AUA/, /files/ENCFF198NDG/, /files/ENCFF226OBW/	14126441076	ENCODE Processing Pipeline	cd46f3626ffea84c7f9a4ea473bb8135	0.0	https://www.encodeproject.org/files/ENCFF983LXZ/@@download/ENCFF983LXZ.bam	0.0	0.0	0.0	released	s3://encode-public/2018/02/23/3816d12f-7dee-49ec-8e37-d864b1c001e0/ENCFF983LXZ.bam	low spot score	0.0	0.0	neural_progenitor_cell_originated_from_H9	embryonic	5 days	ENCFF431QYZ	0.0	ENCSR449AXO	Histone ChIP-seq	CL:0011020	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	sonication (generic)	200-600	2	2_1	0.0	74.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF932YFI/	2195064567	92ddfb8eb4e4d89c8a93f01c5a498e74	0.0	https://www.encodeproject.org/files/ENCFF431QYZ/@@download/ENCFF431QYZ.bam	0.0	0.0	released	s3://encode-public/2016/11/11/f3fd5df6-387c-4d6b-85d7-38837a83f24d/ENCFF431QYZ.bam	mild to moderate bottlenecking	0.0	0.0	neural_progenitor_cell_originated_from_H9	5 days	ENCFF431QYZ	ENCFF983LXZ
ID_208	neural_progenitor_cell_originated_from_H9_5_days_1_1_neural_progenitor_cell_originated_from_H9_5_days_1_1	0.0_0.0_0.0	ENCFF458DNP	bam	bam	0.0	unfiltered alignments	hg19	ENCSR963ALV	DNase-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF412NKG/, /files/ENCFF344WBT/, /files/ENCFF484OQF/, /files/ENCFF219BIC/	11357836092	ENCODE Processing Pipeline	45202be17c4839bcd6caa956641304b6	0.0	https://www.encodeproject.org/files/ENCFF458DNP/@@download/ENCFF458DNP.bam	0.0	0.0	0.0	released	s3://encode-public/2018/02/23/41aacb00-1b7b-4819-88e0-310a9c0c2c77/ENCFF458DNP.bam	low spot score	0.0	0.0	neural_progenitor_cell_originated_from_H9	embryonic	5 days	ENCFF520KTX	0.0	ENCSR449AXO	Histone ChIP-seq	CL:0011020	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	76.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF785ZLV/, /files/ENCFF181EVF/, /files/ENCFF860HDF/	2194404496	945bbaa364a7f43a66cd8dbf1f5a83b1	0.0	https://www.encodeproject.org/files/ENCFF520KTX/@@download/ENCFF520KTX.bam	0.0	0.0	released	s3://encode-public/2016/11/11/b66876c9-a148-431a-bbd8-2d27c326624b/ENCFF520KTX.bam	mild to moderate bottlenecking	0.0	0.0	neural_progenitor_cell_originated_from_H9	5 days	ENCFF520KTX	ENCFF458DNP
ID_209	neural_progenitor_cell_originated_from_H9_5_days_1_1_neural_progenitor_cell_originated_from_H9_5_days_2_1	0.0_0.0_0.0	ENCFF458DNP	bam	bam	0.0	unfiltered alignments	hg19	ENCSR963ALV	DNase-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF412NKG/, /files/ENCFF344WBT/, /files/ENCFF484OQF/, /files/ENCFF219BIC/	11357836092	ENCODE Processing Pipeline	45202be17c4839bcd6caa956641304b6	0.0	https://www.encodeproject.org/files/ENCFF458DNP/@@download/ENCFF458DNP.bam	0.0	0.0	0.0	released	s3://encode-public/2018/02/23/41aacb00-1b7b-4819-88e0-310a9c0c2c77/ENCFF458DNP.bam	low spot score	0.0	0.0	neural_progenitor_cell_originated_from_H9	embryonic	5 days	ENCFF431QYZ	0.0	ENCSR449AXO	Histone ChIP-seq	CL:0011020	in vitro differentiated cells	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-06-14	ENCODE	0.0	sonication (generic)	200-600	2	2_1	0.0	74.0	single-ended	0.0	0.0	0.0	/files/ENCFF807MUK/, /files/ENCFF932YFI/	2195064567	92ddfb8eb4e4d89c8a93f01c5a498e74	0.0	https://www.encodeproject.org/files/ENCFF431QYZ/@@download/ENCFF431QYZ.bam	0.0	0.0	released	s3://encode-public/2016/11/11/f3fd5df6-387c-4d6b-85d7-38837a83f24d/ENCFF431QYZ.bam	mild to moderate bottlenecking	0.0	0.0	neural_progenitor_cell_originated_from_H9	5 days	ENCFF431QYZ	ENCFF458DNP
ID_210	brain_microvascular_endothelial_cell_0.0_1_1_brain_microvascular_endothelial_cell_0.0_1_1	0.0_0.0_0.0	ENCFF602GJR	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001CYS/, /files/ENCFF496RSW/	2194717430	ENCODE Processing Pipeline	5d45617300870f5852a73415556d4b4b	0.0	https://www.encodeproject.org/files/ENCFF602GJR/@@download/ENCFF602GJR.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/fa72286f-95c2-4bc5-a479-2781a96601ed/ENCFF602GJR.bam	low read depth	0.0	0.0	brain_microvascular_endothelial_cell	unknown	0.0	ENCFF631QWP	0.0	ENCSR111QCU	Histone ChIP-seq	CL:2000044	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2020-08-28	ENCODE	0.0	sonication (Bioruptor Pico)	250-450	1	1_1	0.0	100.0	single-ended	0.0	0.0	0.0	/files/ENCFF270VHX/, /files/ENCFF586SSF/, /files/ENCFF110MCL/	8515834563	b2437d5675635d2f81f661a380f8cc34	0.0	https://www.encodeproject.org/files/ENCFF631QWP/@@download/ENCFF631QWP.bam	0.0	0.0	released	s3://encode-public/2020/08/25/f2c642e7-cff2-4de3-8e76-12092fb289d7/ENCFF631QWP.bam	mild to moderate bottlenecking, moderate library complexity	0.0	0.0	brain_microvascular_endothelial_cell	0.0	ENCFF631QWP	ENCFF602GJR
ID_211	brain_microvascular_endothelial_cell_0.0_1_1_brain_microvascular_endothelial_cell_0.0_2_1	0.0_0.0_0.0	ENCFF602GJR	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001CYS/, /files/ENCFF496RSW/	2194717430	ENCODE Processing Pipeline	5d45617300870f5852a73415556d4b4b	0.0	https://www.encodeproject.org/files/ENCFF602GJR/@@download/ENCFF602GJR.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/fa72286f-95c2-4bc5-a479-2781a96601ed/ENCFF602GJR.bam	low read depth	0.0	0.0	brain_microvascular_endothelial_cell	unknown	0.0	ENCFF175JIW	0.0	ENCSR111QCU	Histone ChIP-seq	CL:2000044	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2020-08-28	ENCODE	0.0	sonication (Bioruptor Pico)	250-450	2	2_1	0.0	100.0	single-ended	0.0	0.0	0.0	/files/ENCFF955KTA/, /files/ENCFF110MCL/, /files/ENCFF811ZNM/	8626798855	d1470ec46acb173516c8354b1f3f0f3d	0.0	https://www.encodeproject.org/files/ENCFF175JIW/@@download/ENCFF175JIW.bam	0.0	0.0	released	s3://encode-public/2020/08/25/4d85c8d4-62be-4dfe-8699-822077e6c2c4/ENCFF175JIW.bam	mild to moderate bottlenecking, moderate library complexity	0.0	0.0	brain_microvascular_endothelial_cell	0.0	ENCFF175JIW	ENCFF602GJR
ID_212	brain_microvascular_endothelial_cell_0.0_2_1_brain_microvascular_endothelial_cell_0.0_1_1	0.0_0.0_0.0	ENCFF570DJQ	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001CYR/, /files/ENCFF496RSW/	1692052955	ENCODE Processing Pipeline	e09af93da281a8e2f102834d13ae54ca	0.0	https://www.encodeproject.org/files/ENCFF570DJQ/@@download/ENCFF570DJQ.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/59f2acd6-a863-4222-86c8-5c6ec2b400de/ENCFF570DJQ.bam	low read depth	0.0	0.0	brain_microvascular_endothelial_cell	unknown	0.0	ENCFF631QWP	0.0	ENCSR111QCU	Histone ChIP-seq	CL:2000044	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2020-08-28	ENCODE	0.0	sonication (Bioruptor Pico)	250-450	1	1_1	0.0	100.0	single-ended	0.0	0.0	0.0	/files/ENCFF270VHX/, /files/ENCFF586SSF/, /files/ENCFF110MCL/	8515834563	b2437d5675635d2f81f661a380f8cc34	0.0	https://www.encodeproject.org/files/ENCFF631QWP/@@download/ENCFF631QWP.bam	0.0	0.0	released	s3://encode-public/2020/08/25/f2c642e7-cff2-4de3-8e76-12092fb289d7/ENCFF631QWP.bam	mild to moderate bottlenecking, moderate library complexity	0.0	0.0	brain_microvascular_endothelial_cell	0.0	ENCFF631QWP	ENCFF570DJQ
ID_213	brain_microvascular_endothelial_cell_0.0_2_1_brain_microvascular_endothelial_cell_0.0_2_1	0.0_0.0_0.0	ENCFF570DJQ	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENE	DNase-seq	CL:2000044	brain microvascular endothelial cell	primary cell	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001CYR/, /files/ENCFF496RSW/	1692052955	ENCODE Processing Pipeline	e09af93da281a8e2f102834d13ae54ca	0.0	https://www.encodeproject.org/files/ENCFF570DJQ/@@download/ENCFF570DJQ.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/59f2acd6-a863-4222-86c8-5c6ec2b400de/ENCFF570DJQ.bam	low read depth	0.0	0.0	brain_microvascular_endothelial_cell	unknown	0.0	ENCFF175JIW	0.0	ENCSR111QCU	Histone ChIP-seq	CL:2000044	primary cell	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2020-08-28	ENCODE	0.0	sonication (Bioruptor Pico)	250-450	2	2_1	0.0	100.0	single-ended	0.0	0.0	0.0	/files/ENCFF955KTA/, /files/ENCFF110MCL/, /files/ENCFF811ZNM/	8626798855	d1470ec46acb173516c8354b1f3f0f3d	0.0	https://www.encodeproject.org/files/ENCFF175JIW/@@download/ENCFF175JIW.bam	0.0	0.0	released	s3://encode-public/2020/08/25/4d85c8d4-62be-4dfe-8699-822077e6c2c4/ENCFF175JIW.bam	mild to moderate bottlenecking, moderate library complexity	0.0	0.0	brain_microvascular_endothelial_cell	0.0	ENCFF175JIW	ENCFF570DJQ
ID_214	HCT116_48_years_1_1_HCT116_48_years_2_1	0.0_0.0_0.0	ENCFF930CYR	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENM	DNase-seq	EFO:0002824	HCT116	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DCL/, /files/ENCFF496RSW/	1711322884	ENCODE Processing Pipeline	0d7462d760383d1203af21b7ed93bf8c	0.0	https://www.encodeproject.org/files/ENCFF930CYR/@@download/ENCFF930CYR.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/13d71a86-baaf-4263-923c-0c1ff70adb4c/ENCFF930CYR.bam	low read depth, low spot score	0.0	0.0	HCT116	adult	48 years	ENCFF577INZ	0.0	ENCSR000EUT	Histone ChIP-seq	EFO:0002824	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF643CGH/, /files/ENCFF000VCS/	975929868	3ae0cf53cf0ccee9838f8b3835b989ac	0.0	https://www.encodeproject.org/files/ENCFF577INZ/@@download/ENCFF577INZ.bam	0.0	0.0	released	s3://encode-public/2016/07/13/74311d03-9940-4dcc-acb0-c696bf628476/ENCFF577INZ.bam	low read depth, low read length	0.0	0.0	HCT116	48 years	ENCFF577INZ_pooled	ENCFF930CYR
ID_215	HCT116_48_years_1_1_HCT116_48_years_1_1	0.0_0.0_0.0	ENCFF930CYR	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENM	DNase-seq	EFO:0002824	HCT116	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DCL/, /files/ENCFF496RSW/	1711322884	ENCODE Processing Pipeline	0d7462d760383d1203af21b7ed93bf8c	0.0	https://www.encodeproject.org/files/ENCFF930CYR/@@download/ENCFF930CYR.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/13d71a86-baaf-4263-923c-0c1ff70adb4c/ENCFF930CYR.bam	low read depth, low spot score	0.0	0.0	HCT116	adult	48 years	ENCFF068RBY	0.0	ENCSR000EUT	Histone ChIP-seq	EFO:0002824	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF643CGH/, /files/ENCFF000VCQ/	611340972	1d53fcc5d359e28b7e821d007cdbc4ba	0.0	https://www.encodeproject.org/files/ENCFF068RBY/@@download/ENCFF068RBY.bam	0.0	0.0	released	s3://encode-public/2016/07/13/45b6fbb6-df29-4e19-9282-4e743cd7e3e3/ENCFF068RBY.bam	low read depth, low read length	0.0	0.0	HCT116	48 years	ENCFF068RBY	ENCFF930CYR
ID_216	HCT116_48_years_2_1_HCT116_48_years_2_1	0.0_0.0_0.0	ENCFF847LNB	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENM	DNase-seq	EFO:0002824	HCT116	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DCK/, /files/ENCFF496RSW/	1950108393	ENCODE Processing Pipeline	2fbaefccadd778baa61bdd8043beb6f5	0.0	https://www.encodeproject.org/files/ENCFF847LNB/@@download/ENCFF847LNB.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/f42721d8-3f18-4125-ad57-d9deba397565/ENCFF847LNB.bam	low read depth, low spot score	0.0	0.0	HCT116	adult	48 years	ENCFF577INZ	0.0	ENCSR000EUT	Histone ChIP-seq	EFO:0002824	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF643CGH/, /files/ENCFF000VCS/	975929868	3ae0cf53cf0ccee9838f8b3835b989ac	0.0	https://www.encodeproject.org/files/ENCFF577INZ/@@download/ENCFF577INZ.bam	0.0	0.0	released	s3://encode-public/2016/07/13/74311d03-9940-4dcc-acb0-c696bf628476/ENCFF577INZ.bam	low read depth, low read length	0.0	0.0	HCT116	48 years	ENCFF577INZ_pooled	ENCFF847LNB
ID_217	HCT116_48_years_2_1_HCT116_48_years_1_1	0.0_0.0_0.0	ENCFF847LNB	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR000ENM	DNase-seq	EFO:0002824	HCT116	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2010-12-16	ENCODE	0.0	see document	0.0	2	2_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF001DCK/, /files/ENCFF496RSW/	1950108393	ENCODE Processing Pipeline	2fbaefccadd778baa61bdd8043beb6f5	0.0	https://www.encodeproject.org/files/ENCFF847LNB/@@download/ENCFF847LNB.bam	0.0	0.0	0.0	released	s3://encode-public/2016/10/23/f42721d8-3f18-4125-ad57-d9deba397565/ENCFF847LNB.bam	low read depth, low spot score	0.0	0.0	HCT116	adult	48 years	ENCFF068RBY	0.0	ENCSR000EUT	Histone ChIP-seq	EFO:0002824	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2012-06-15	ENCODE	0.0	see document	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF643CGH/, /files/ENCFF000VCQ/	611340972	1d53fcc5d359e28b7e821d007cdbc4ba	0.0	https://www.encodeproject.org/files/ENCFF068RBY/@@download/ENCFF068RBY.bam	0.0	0.0	released	s3://encode-public/2016/07/13/45b6fbb6-df29-4e19-9282-4e743cd7e3e3/ENCFF068RBY.bam	low read depth, low read length	0.0	0.0	HCT116	48 years	ENCFF068RBY	ENCFF847LNB
ID_218	A673_15_years_1_1_A673_15_years_2_1	0.0_0.0_0.0	ENCFF844DHJ	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR346JWH	DNase-seq	EFO:0002106	A673	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2015-03-31	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF675JZQ/, /files/ENCFF809DAF/, /files/ENCFF744KHT/, /files/ENCFF540WMJ/, /files/ENCFF756DZL/, /files/ENCFF007JBO/	17524274123	ENCODE Processing Pipeline	a2f57b23a992a26b03c4dede96499f65	0.0	https://www.encodeproject.org/files/ENCFF844DHJ/@@download/ENCFF844DHJ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/08/24/20b7f774-c960-461d-9cbb-963d4695ff02/ENCFF844DHJ.bam	low spot score	0.0	0.0	A673	child	15 years	ENCFF501QCN	0.0	ENCSR714TJD	Histone ChIP-seq	EFO:0002106	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-06	ENCODE	0.0	sonication (generic)	200-600	2	2_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF643CGH/, /files/ENCFF350YIV/	2444177701	ec5cc4162c0374343551f7f50964d9f6	0.0	https://www.encodeproject.org/files/ENCFF501QCN/@@download/ENCFF501QCN.bam	0.0	0.0	released	s3://encode-public/2016/10/19/deb8c7bb-62d2-4a51-8952-1b5b60f790ef/ENCFF501QCN.bam	mixed run types, low read depth, mild to moderate bottlenecking, antibody characterized with exemption, mixed read lengths, low read length	poor library complexity, severe bottlenecking	0.0	A673	15 years	ENCFF501QCN	ENCFF844DHJ
ID_219	A673_15_years_1_1_A673_15_years_1_1	0.0_0.0_0.0	ENCFF844DHJ	bam	bam	0.0	unfiltered alignments	GRCh38	ENCSR346JWH	DNase-seq	EFO:0002106	A673	cell line	Homo sapiens	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	DNA	0.0	0.0	0.0	0.0	0.0	2015-03-31	ENCODE	0.0	0.0	0.0	1	1_1	0.0	0.0	single-ended	0.0	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF675JZQ/, /files/ENCFF809DAF/, /files/ENCFF744KHT/, /files/ENCFF540WMJ/, /files/ENCFF756DZL/, /files/ENCFF007JBO/	17524274123	ENCODE Processing Pipeline	a2f57b23a992a26b03c4dede96499f65	0.0	https://www.encodeproject.org/files/ENCFF844DHJ/@@download/ENCFF844DHJ.bam	0.0	0.0	0.0	released	s3://encode-public/2017/08/24/20b7f774-c960-461d-9cbb-963d4695ff02/ENCFF844DHJ.bam	low spot score	0.0	0.0	A673	child	15 years	ENCFF313TDL	0.0	ENCSR714TJD	Histone ChIP-seq	EFO:0002106	cell line	0.0	0.0	H3K27ac-human	DNA	0.0	0.0	0.0	0.0	0.0	2016-05-06	ENCODE	0.0	sonication (generic)	200-600	1	1_1	0.0	36.0	single-ended	0.0	0.0	0.0	/files/ENCFF643CGH/, /files/ENCFF246GBE/	967549965	eab20b9aa509fed6540eb53a0b815470	0.0	https://www.encodeproject.org/files/ENCFF313TDL/@@download/ENCFF313TDL.bam	0.0	0.0	released	s3://encode-public/2016/10/25/9cf3cef3-89c4-4696-b6a0-fc9bbcdb5f5d/ENCFF313TDL.bam	mixed run types, low read depth, mild to moderate bottlenecking, antibody characterized with exemption, mixed read lengths, low read length	poor library complexity, severe bottlenecking	0.0	A673	15 years	ENCFF313TDL	ENCFF844DHJ
